Solution_ID,Text
54,"Moteur, Moteur, Utilités, de surcoût pour les moteurs d'une puissance supérieure à 20 kW, Sauf changement radical de technologie, les moteurs sont de même taille et ont une augmentation de poids d’environ 15 %., d'augmentation du rendement selon les puissance par rapport à la norme IE1, Anticipation des contraintes légales à venir. Gain sur la durée de vie du moteur."
55,"Transmission, Moteur, Utilités, Arrêt du moteur lors du changement La solution est peu rentable sur des moteurs usagés mais elle est à considérer lors de leur remplacement, de la consommation du sous système entrainé par le moteur, Optimisation du rendement du système moteur couplé à l'unité entrainée par le moteur."
56,"Régulation, Moteur, Utilités, de la consommation du sous système entrainé par le moteur"
57,"Moteur, Moteur, Utilités, Certains locaux contenant le moteur sont difficiles à ventiler Mise en place d'un système de ventilation naturelle ou mécanique peut être à prévoir, Augmentation de la durée de vie du moteur. Amélioration du rendement du moteur"
58,"Maintenance, Moteur, Utilités, Surcoût à l'investissement non négligeable., de la consommation électrique du moteur, Anticipation sur les contraintes légales à venir"
59,"Maintenance, Moteur, Utilités, Amélioration du rendement et de la durée de vie du moteur en réduisant les pertes par frottement Protection contre l'oxydation et la corrosion"
60,"Transmission, Moteur, Utilités, de diminution des pertes au niveau de la transmission"
61,"Maintenance, Moteur, Utilités, Perte de rendement du moteur possible, de la consommation électrique du moteur., Investissement limité"
62,"Transmission, Moteur, Utilités, Si l’entretien des éléments de transmission (arbres, courroies) est négligé, les pertes peuvent aller de 0 à 45%., de la consommation électrique du moteur"
63,"Régulation, Pompe, Utilités, de la consommation ponctuelle de la pompe selon la charge"
64,"Pompe de surpression, Pompe, Utilités, de la consommation annuelle de la pompe"
65,"Régulation, Pompe, Utilités, Necessité de modifier le réseau de conduits Etude préalable afin de déterminer les besoins réels de pompage Installation de capteurs à des endroits stratégiques afin de connaître le besoin réel Adaptation des puissances des pompes en cas de passage de pompe en série en parallèle, Réduction de la consommation énergétique puisque les pompes démarrent en fonction du besoin Augmentation de la durée de vie des pompes en ne les faisant fonctionner que lorsque c'est nécessaire Meilleur gestion des pics de demande"
66,"Mesure et comptage d’énergie, Management (ISO 50 001), Investissement plus important pour des appareils résistants aux conditions extrèmes (chaleur, froid, humidité ...) ou nécessitant une acquisition numérique Choix pertinent des lieux de mesure, Connaissance de l'état du réseau, de l'évolution des pertes de charge dans le réseau et des besoins Gestion facilité et anticipation possible des problèmes sur le réseau Identification plus facile des points à optimiser"
67,"Ajustement production/besoin, Pompe, Utilités, "
68,"Réseau, Pompe, Utilités, Mise hors service du réseau éventuelle, Les gains dépendent de la longueur de réseau qui a été retiré., Réduction des pertes de charge Diminution du besoin en pompage Réduction éventuelle de l'encombrement"
69,"Réseau, Pompe, Utilités, "
70,"Pompe, Pompe, Utilités, de la consommation de la pompe, Fonctionnemment des pompes proche de leur rendement optimum."
71,"Réseau, Pompe, Utilités, Le coût de la campagne de détection et des réparations dépendra de la taille et de l’état de l’installation, Il est recommandé d’effectuer une détection des fuites lorsque les ateliers sont à l’arrêt. Un programme de maintenance est conseillé pour garder le taux de fuite au plus bas L'investissement dans un appareil à ultrason peut être nécessaire pour la détection des fuites, Réduction de la consommation des pompes du réseau Diminution de la pression de fonctionnement"
72,"Maintenance, Pompe, Utilités, Certaines pompes peuvent être difficiles d'accès rendent la vérification ardue, Augmentation de la durée de vie des pompes Anticipation des problèmes avant qu'ils ne deviennent irréversibles (casse de la pompe)"
73,"Pompe, Pompe, Utilités, Campagne d'analyse du dimentionnement des pompes nécessaire avant la mise en place de la solution, de la consommation de la pompe, Adaptation de la consommation de la pompe au besoin réel du réseau"
74,"Pompe, Pompe, Utilités, de la consommation de la pompe"
75,"Ajustement production/besoin, Pompe, Utilités, Etude préalable nécessaire pour définir les besoins réels de l'installation Nécessite un réajustement si augmentation des pertes de charge après une modification du réseau Remplacement des pompes parfois nécessaire pour éviter un fonctionnement à vide, Diminution de la consommation des pompes du réseau Augmentation de la durée de vie des pompes et autres équipements du réseau Peut conduire à la suppression de pompes devenues superflues"
76,"Réseau, Pompe, Utilités, Mise hors service du réseau afin de pouvoir le modifier Certaines canalisations sont difficiles d'accès (enfouissement, encombrement ...) Achat éventuel d'équipements de tuyauterie pour remplacer ceux existants., Réduction de la consommation des pompes Diminution du besoin en pompage"
77,"Réseau, Pompe, Utilités, Modification du réseau d'eau existant"
78,"Valorisation, Méthanisation / Biogaz, Nouvelles énergies, Les investissements nécessaires pour les systèmes fonctionnement au biogaz sont encore importants. La production de biogaz entraîne des coûts d'exploitation importants., L'utilisation de biogaz permet de manière indirecte de soutenir la valorisation des déchets, de l'imiter leur impact environnemental en évitant les émissions de Gaz à Effet de Serre (GES) dans l’atmosphère, et en valorisant leur potentiel énergétique. L'utilisation de biogaz permet de diminuer la dépendance aux énergies fossiles. Le digestat, résidu de la méthanisation, peut être valorisé en aval comme compost ou engrais naturel. Son utilisation permet alors d'éviter l'utilisation d'engrais chimiques. La combustion de biogaz pemet de diviser par 2 les émissions sonores du moteur et d'atténuer ses vibrations."
79,"Régulation, Ventilation, Utilités, "
80,"Gestion et pilotage, Ventilation, Utilités, de la consommation propre du système"
81,"Gestion et pilotage, Ventilation, Utilités, Le bon type d'automatisation pour adapter le besoin est à réfléchir en amont., Limitation des gaspillages d'énergie"
82,"Réseau, Ventilation, Utilités, L'investissement dépend de la taille du réseau mais reste marginal. Il se limitera à l'achat éventuel d'équipements de tuyauterie pour remplacer ceux existants., Mise hors service du réseau afin de pouvoir le modifier Certaines canalisations sont difficiles d'accès (enfouissement, encombrement ...), de la consommation propre du système, Réduction du débit de soufflage nécessaire Diminution de la consommation des ventilateurs"
83,"Ventilateur, Ventilation, Utilités, de la consommation propre du ventilateur"
84,"Ventilateur, Ventilation, Utilités, Modification du système en place. L'accouplement direct du moteur au ventilateur n'est pas toujours possible. Désacouplement du moteur au ventilateur plus compliqué qu'avec des courroies., de la consommation propre du ventilateur. La consommation est variable e fonction de la puissance du ventilateur. Le gain min est pour ceux de puissance importante, le gain max pour ceux de petite puissance."
85,"Ventilateur, Ventilation, Utilités, de la consommation propre du ventilateur"
86,"Gestion et pilotage, Ventilation, Utilités, "
87,"Réseau, Ventilation, Utilités, "
88,"Gestion et pilotage, Ventilation, Utilités, "
89,"Maintenance, Ventilation, Utilités, "
90,"Maintenance, Ventilation, Utilités, "
91,"Réseau, Ventilation, Utilités, de la consommation propre du ventilateur"
92,"Ventilateur, Ventilation, Utilités, de la consommation du ventilateur selon les puissances."
93,"Ajustement production/besoin, Ventilation, Utilités, de la consommation de l'appareil suite à une réduction de débit de 20%."
94,"Ajustement production/besoin, Ventilation, Utilités, sur la consommation du chauffage."
95,"Récupération de chaleur, Ventilation, Utilités, de la consommation ponctuelle de l'unité"
97,"Isolation, Enveloppe, Bâtiment, L’investissement initial est important. Les temps de retour sur investissements sont souvent supérieurs à 10 ans. En plus des coûts des matériaux, il faut prévoir des frais supplémentaires pour la main d’œuvre. Les travaux sont souvent longs., Gain sur la consommation d’énergie primaire par la réduction des besoins en chauffage et en climatisation. Meilleur confort thermique été comme hiver. L’isolation thermique peut apporter une isolation acoustique supplémentaire."
99,"Etanchéité et infiltrations, Enveloppe, Bâtiment, Les infiltrations d'air représentent 14 à 18 % de la consommation énergétique d'un bâtiment., Réduction du chauffage en hiver et de la climatisation en été."
100,"Etanchéité et infiltrations, Enveloppe, Bâtiment, Composante comportementale de la part des équipes de la logistique., Diminution des courants d’air ; Diminution du brassage des polluants."
102,"Climatisation, CVC, Bâtiment, Solution tributaire du comportement des usagers Redisposition du local parfois difficile, Diminution de la température de la pièce Diminution du temps de fonctionnement du climatiseur et donc de sa consommation"
103,"Climatisation, CVC, Bâtiment, Solution dépendante du comportement des usagers, Réduction de la consommation des radiateurs en hiver ou de la climatisation en période chaude Amélioration du confort thermique de la pièce"
104,"Récupération de chaleur, Vapeur, Utilités, Prix deux fois supérieur à une PAC basse pression, Expertise conseillée avant installation, afin de savoir s'il s'agit d'une solution pertinente, Peut chauffer de l'eau jusqu'à une température de 80 °C à partir d'une température extérieur de 20°C. COP compris entre 3 et 5 Facilité d'installation sur le réseau"
105,"Chauffage, CVC, Bâtiment, Installation de chauffage radiant ( moyenne de : 230-450 €), plus chers que des convecteurs Réduction de température dans les zones non occupées : dépend du confort thermique désiré et du comportement des usagers, Meilleur confort thermique Consommation électrique plus faible Installation simple, peu d'encombrement"
108,"Chauffage, CVC, Bâtiment, La baisse de la consigne est limité par le confort du personnel., de diminution de la puissance thermique par degré abaissé sur la consigne"
109,"Climatisation, CVC, Bâtiment, Parfois nécessaire de passer par une société spécialisé, de la consommation électrique si la maintenance est effectuée correctement., Coût de maintenance réduit Augmentation de la durée de vie du système Efficacité accrue"
110,"Climatisation, CVC, Bâtiment, Mise en place d'une régulation sur l'apport d'air neuf à asservir à deux sondes de températures (intérieur et extérieur)., Diminution de la consommation du poste climatisation"
111,"Condenseur, Froid, Utilités, Une unité de filtration de l'eau pompé doit être ajoutée. Efficacité réduite en été et mi saison., Diminution de la consommation du poste climatisation Diminution des émissions de CO2."
113,"Condensateur, Distribution électrique, Utilités, de réduction du taux de flicker (variation de tension, clignotement), Diminution des pertes par effets Joules liées à la diminution du courant en amont des condensateurs. Suppression des pénalités. Réduit la puissance apparente appelée. Réduit le taux de flicker et améliore la qualité du réseau électrique."
114,"Filtre, Distribution électrique, Utilités, Modification possible de l'installation, de réduction des pertes par effet joules, Augmentation de la durée de vie des équipements Dépollution et rééquilibrage du réseau Respect des engagements contractuels auprès des fournisseurs énergétiques en matière de consommations"
115,"Réseau, Distribution électrique, Utilités, "
116,"Réseau, Distribution électrique, Utilités, "
117,"Réseau, Distribution électrique, Utilités, "
118,"Gestion et pilotage, Distribution électrique, Utilités, "
120,"Transformateur, Distribution électrique, Utilités, des pertes à vides"
121,"Transformateur, Distribution électrique, Utilités, "
122,"Transformateur, Distribution électrique, Utilités, des pertes par effet Joule"
123,"Armoire électrique, Distribution électrique, Utilités, "
124,"Transformateur, Distribution électrique, Utilités, "
125,"Transformateur, Distribution électrique, Utilités, "
126,"Ajustement production/besoin, Distribution électrique, Utilités, "
127,"Maintenance, Distribution électrique, Utilités, "
128,"Armoire électrique, Distribution électrique, Utilités, "
129,"Onduleur, Distribution électrique, Utilités, d'augmentation du rendement et du facteur de puissance"
130,"Gestion et pilotage, Distribution électrique, Utilités, "
131,"Maintenance, Distribution électrique, Utilités, "
132,"Maintenance, Distribution électrique, Utilités, "
133,"Armoire électrique, Distribution électrique, Utilités, "
134,"Ajustement production/besoin, Distribution électrique, Utilités, "
135,"Transformateur, Distribution électrique, Utilités, "
136,"Régulation, Distribution électrique, Utilités, "
137,"Transformateur, Distribution électrique, Utilités, "
138,"Transformateur, Distribution électrique, Utilités, "
139,"Gestion et pilotage, Distribution électrique, Utilités, "
140,"Ajustement production/besoin, Distribution électrique, Utilités, "
141,"Onduleur, Distribution électrique, Utilités, "
142,"Stockage, Distribution électrique, Utilités, "
143,"Réseau, Air comprimé, Utilités, Modification du réseau d'air, de la consommation annuelle des compresseurs, Diminution nette des fuites entraînée par la baisse de pression du tronçon de réseau concerné."
144,"Réseau, Air comprimé, Utilités, coût unitaire approximatif de l'horloge permettant la fermeture automatique d'une vanne., Diminution du taux de fuite. Diminution de la perte de charge du réseau."
145,"Gestion et pilotage, Air comprimé, Utilités, Changement des habitudes de maintenance si plusieurs centrales d'air sont utilisées., La diminution la longueur du réseau d'air entraîne une diminution des fuites d'air."
146,"Régulation, Air comprimé, Utilités, "
147,"Traitement de l'air, Air comprimé, Utilités, de la consommation d'énergie annuelle"
148,"Régulation, Air comprimé, Utilités, Diminution des marches à vide des compresseurs Fonctionnement des compresseurs à leur capacité nominale"
149,"Régulation, Air comprimé, Utilités, de la consommation annuelle des compresseurs"
150,"Stockage, Air comprimé, Utilités, Nécessite un espace libre au sol près des procédés industriels, Augmentation de la durée de vie des compresseurs par la réduction des cycles marche/arrêt. Diminution du fonctionnement des compresseur en marche à vide Lissage de la production d'air comprimé."
151,"Stockage, Air comprimé, Utilités, Modification du réseau existant Espace libre nécessaire, Augmentation de la durée de vie des compresseurs par la réduction des cycles marche/arrêt. Diminution du fonctionnement des compresseur en marche à vide Lissage de la production d'air comprimé."
152,"Gestion et pilotage, Air comprimé, Utilités, Programmation du redémarrage des compresseurs avant la production., Diminution de la consommation électrique talon du site"
153,"Ajustement production/besoin, Air comprimé, Utilités, Une adaptation du réseau d'air peut être à effectuer. Une régulation automatique doit être installée pour gérer le passage entre l'utilisation du petit compresseur et l'utilisation des compresseurs classiques., de la consommation annuelle des compresseurs, Diminution du taux de fuite lorsque les charges sont faibles."
154,"Compresseur, Air comprimé, Utilités, Investissement important, de la consommation annuelle des compresseurs"
155,"Régulation, Air comprimé, Utilités, Les coût détaillés plus loin sont les coûts hors taxe et opérations., Coût d'achat plus élevé que pour un purgeur manuel, Déclenchement automatique Réduction des pertes de charge dues aux échappements d'air comprimé Purges plus efficace et plus régulière Gain de temps par rapport aux purges manuels"
156,"Soufflette, Air comprimé, Utilités, Modification des habitudes de travail des utilisateurs, de la consommation de l'outil pneumatique en comparaison d'un outil électrique., Diminution du besoin d'air comprimé ; Limitation des gaspillages d'énergie."
157,"Soufflette, Air comprimé, Utilités, Modification des habitudes de travail des utilisateurs"
158,"Soufflette, Air comprimé, Utilités, de diminution du débit d'air soufflé."
159,"Soufflette, Air comprimé, Utilités, "
160,"Réseau, Air comprimé, Utilités, Le coût de la campagne de détection et des réparations dépendra de la taille et de l’état de l’installation, La difficulté de cette démarche est réduite, il est cependant recommandé d’effectuer une détection lorsque les ateliers sont à l’arrêt., de la consommation des compresseurs, La réduction des fuites sur le réseau peut ensuite permettre d’abaisser la pression de production. Toute action sur l’efficacité d’un réseau d’air comprimé n’a de sens que si les fuites sont minimisées. Les compresseurs étant moins sollicités après réduction des fuites, de nouveaux appareils consommateurs d'air peuvent être installés. Amélioration de la performance des outils pneumatiques (atteinte des pressions de consigne en bout de réseau)"
161,"Maintenance, Air comprimé, Utilités, de gain en réduisant la perte de charge à l'aspiration de 0,05 bar par la maintenance des filtres. Gain sur la consommation électrique"
162,"Filtre, Air comprimé, Utilités, Effort de maintenance approfondi., de la consommation annuelle des compresseurs, Possibiliter d'abaisser la pression de production."
163,"Réseau, Air comprimé, Utilités, de la consommation annuelle des compresseurs"
164,"Purgeurs et condensats, Air comprimé, Utilités, Maintenance approfondie, Diminution des fuites Fonctionement des équipements consommateurs d'air améliorée (vannes, vérins, ...)"
165,"Purgeurs et condensats, Air comprimé, Utilités, Coût d'achat plus important, Pertes de charge dues aux échappements d'air réduites"
167,"Maintenance, Air comprimé, Utilités, Motivation du personnel, Implication du personnel dans la recherche d'économies d'énergie"
168,"Filtre, Air comprimé, Utilités, Temps de retour sur investissement à moyen terme, Diminution des pertes de charge sur le réseau Réduction du coût de production de l'air comprimé"
169,"Filtre, Air comprimé, Utilités, "
170,"Régulation, Air comprimé, Utilités, sur le coût de production pour une diminution d'1 bar seulement., Diminution du taux de fuite"
171,"Compresseur, Air comprimé, Utilités, coût moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les coûts annuels proviennent de statistiques du Ministère de l'énergie aux Etats-Unis., de la consommation annuelle des compresseurs pour une diminution de la température de 5 (moy) et de 10°C (max)"
172,"Traitement de l'air, Air comprimé, Utilités, Un diagnostique du réseau préalable est nécessaire pour déterminer ces minima, d'économies d'énergie dans un réseau sous une pression de 1 bar, Réduction des pertes de charge Diminution du coût de maintenance et d'exploitation du réseau"
174,"Traitement de l'air, Air comprimé, Utilités, "
176,"Récupération de chaleur, Air comprimé, Utilités, "
178,"Récupération de chaleur, Air comprimé, Utilités, "
179,"Réseau, Vapeur, Utilités, "
180,"Réseau, Vapeur, Utilités, Réaménagement du réseau de conduites et des installations Redimensionnement des pompes éventuel, Réduction des pertes de charge Diminution des pertes de chaleur en cas de mauvaise isolation Maintenance plus aisé pour la détection des fuites notamment Réduction des coût d'entretient comme l'isolation"
181,"Vanne, Vapeur, Utilités, Coût d’investissement élevé, 80 % de rendement au point nominal, Utilisation de l’intégralité du combustible"
182,"Réseau, Vapeur, Utilités, d’isolant en fonction du diamètre, Le bon état des calorifuges doit être vérifié régulièrement. Attention aux difficultés d’accès de certaines zones., Gain de rendement de l’installation, Facilité de mise en œuvre Economie de consommation d’eau HSE : protection du personnel des surfaces chaudes"
183,"Réseau, Vapeur, Utilités, "
184,"Gestion et pilotage, Vapeur, Utilités, Nécessite une étude préalable pour connaître les consommations en vapeur du site, Réduction des coûts liés à la production de vapeur Economies d'énergie Réduction des émissions de GES"
185,"Gestion et pilotage, Vapeur, Utilités, "
186,"Condensat, Vapeur, Utilités, "
187,"Régulation, Chaudière, Utilités, En fontion de la durée de l'arrêt de la chaudière, de sérieux problèmes de corrosion peuvent survenir, Réduction des pertes de vapeur dans un réseau maintenu sous pression Elimination des pertes de charges liées à la mise sous pression du réseau"
188,"Fumées, Chaudière, Utilités, par coupe-tirage, de la consommation de la chaudière"
189,"Régulation, Chaudière, Utilités, Régulation plus précise Allongement de la durée de vie du brûleur Réduction de la production d'imbrûlés"
191,"Purgeur, Vapeur, Utilités, Maintenance approfondie"
192,"Purgeur, Vapeur, Utilités, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis."
193,"Purgeur, Vapeur, Utilités, "
194,"Réseau, Vapeur, Utilités, "
196,"Réseau, Vapeur, Utilités, pour le coût de la production de vapeur., Repérer les fuites, gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
197,"Condensat, Vapeur, Utilités, Les pertes financières varient fortement selon la pression des condensats au moment de la fuite., Repérer les fuites, Augmentation de la durée de vie des équipements. Les fuites peuvent dégrader les conduites notamment par effet de corosion. Optimisation énergétique"
198,"Réseau, Vapeur, Utilités, "
199,"Condensat, Vapeur, Utilités, pour un appareil à l'achat., Repérage rapide des fuites ou des défauts d’isolation Coûts de réparation réduits Gaspillage d’énergie réduit"
200,"Echangeur thermique, Vapeur, Utilités, de la consommation de vapeur"
201,"Maintenance, Chaudière, Utilités, "
202,"Gestion et pilotage, Vapeur, Utilités, "
203,"Gestion et pilotage, Vapeur, Utilités, "
204,"Régulation, Vapeur, Utilités, "
205,"Maintenance, Chaudière, Utilités, Nécessite souvent un contrat annuel avec une société exploitante, Programmation d'arrêts des installations qui n'affecte pas la production, Allongement de la durée de vie des équipements Respect de la réglementation en termes de rejets"
206,"Chaudière, Chaudière, Utilités, Modification du réseau existant. Place disponible dans la chaufferie., Diminution de la maintenance sur la chaudière. Augmentation du taux de charge de la chaudière vapeur."
207,"Régulation, Chaudière, Utilités, sur la consommation de combustible pour la génération de vapeur"
208,"Traitement de l'eau, Chaudière, Utilités, Analyse précise de la composition de l'eau, d'amélioration du rendement thermique de l'installation, Réduction du bruit engendré Conservation du débit d'eau Réduction de la fréquence des pannes"
209,"Désaérateur, Vapeur, Utilités, "
210,"Récupération de chaleur, Ventilation, Utilités, "
211,"Condensat, Vapeur, Utilités, "
212,"Récupération de chaleur, Vapeur, Utilités, "
213,"Récupération de chaleur, Vapeur, Utilités, "
214,"Récupération de chaleur, Chaudière, Utilités, L'alimentation de l'eau doit être continue dans l'économiseur. Augmentation des coûts d'entretien de la chaudière, sur la consommation de la chaudière, Augmentation du rendement de la chaudière à vapeur ; Diminution de la température des fumées ;"
215,"Récupération de chaleur, Vapeur, Utilités, "
216,"Récupération de chaleur, Vapeur, Utilités, "
217,"Récupération de chaleur, Vapeur, Utilités, de vapeur récupérée pour une détente de 8 bar à 0 bar"
218,"Récupération de chaleur, Vapeur, Utilités, Purge de fond peu rentable, d'énergie sur l'installation 1% sur le rendement de la chaudière, Diminution de la quantité d’eau de refroidissement"
219,"Réseau, Vapeur, Utilités, "
221,"Gestion et pilotage, Eclairage, Bâtiment, La diminution de l’éclairement doit être progressive pour ne pas altérer de façon brusque le confort visuel du personnel. Respect des règles HSE, Diminution du nombre de luminaires utilisés Diminution du coût du poste maintenance"
222,"Régulation, Eclairage, Bâtiment, Lampes parfois difficiles d'accès, maximum sur la consommation du luminaire dans l'industrie, Niveau d'éclairement stable dans l'atelier"
223,"Luminaire, Eclairage, Bâtiment, Achat de lampes fluo-compactes, Plus chères que des ampoules traditionnelles, d'économies d'énergies (coût de maintenance et remplacement compris), S'adapte aux culots à vis (pas d'achat de nouveaux luminaires) Moins de pertes d'électricité en chaleur"
225,"Luminaire, Eclairage, Bâtiment, "
226,"Luminaire, Eclairage, Bâtiment, Coût d’investissement plus important; Coût de maintenance plus élevés Production d’une lumière blanche (4000 °K) qui peut être inconfortable pour les occupants., Diminution de la puissance électrique installée; Diminution de la fréquence de la maintenance; Luminosité uniforme et directionnelle (pas d’émissions de lumière sous tous les angles); Absence d’utilisation de mercure ou d’iodure sodium"
