Solution_ID,Text
716,Appareils électriques
717,Régulation
718,Isolation
719,Régulation
720,Récupération de chaleur
721,Transformateur
722,Moteur
723,Régulation
724,Régulation
725,Brûleur
726,Régulation
727,Gestion et pilotage
728,Régulation
729,Luminaire
731,Transformateur
732,Production
733,Réseau
734,Réseau
736,Production
737,Production
738,Récupération de chaleur
739,Chauffage
742,Maintenance
743,Gestion et pilotage
744,Contrat
745,Sensibilisation
746,Gestion et pilotage
748,Appareils électriques
749,Appareils électriques
750,Réseau
752,Production
753,Maintenance
754,Appareils électriques
755,Appareils électriques
756,Appareils électriques
757,Appareils électriques
758,Appareils électriques
759,Réseau
760,Réseau
761,Réseau
763,Maintenance
765,Chauffage
766,Chauffage
767,Chauffage
768,Maintenance
769,Séchage
770,Gestion et pilotage
771,Récupération de chaleur
772,Gestion et pilotage
773,Gestion et pilotage
774,Détendeur
776,Gestion et pilotage
777,Brûleur
778,Compresseur
779,Gestion et pilotage
780,Récupération de chaleur
781,Gaz industriel
782,Gaz industriel
783,Séchage
784,Valorisation
785,Gaz industriel
786,Gaz industriel
787,Gaz industriel
789,Maintenance
790,Condenseur
791,Régulation
793,Régulation
794,Maintenance
796,Gestion et pilotage
797,Contrat
798,Récupération de chaleur
799,Maintenance
800,Récupération de chaleur
801,Tri
802,Gestion et pilotage
803,Gestion et pilotage
804,Valorisation
805,Gestion et pilotage
806,Matériel roulant
807,Gestion et pilotage
808,Vitrage
810,Production
812,Chauffage
813,Chaudière
814,Production
817,Meuble frigorifique
818,Isolation
820,Chauffage
821,Chauffage
823,Chauffage
824,Chauffage
826,Evaporateur
827,Maintenance
828,Maintenance
829,Matériel roulant
831,Récupération de chaleur
832,Chaudière
833,Chauffage
834,Régulation
835,Régulation
836,Isolation
839,Luminaire
840,Covoiturage
844,Ventilation
845,Chauffage
846,Luminaire
847,Luminaire
849,Gestion et pilotage
850,Gestion et pilotage
851,Luminaire
852,Gestion et pilotage
853,Réseau
854,Gestion et pilotage
855,Régulation
856,Gestion et pilotage
857,Ventilation
858,Capteur
859,Luminaire
861,Luminaire
863,Luminaire
864,Vanne
865,Traitement de l'eau
866,Gestion et pilotage
867,Gestion et pilotage
868,Réseau
869,Réseau
870,Gaz industriel
871,Centrale froid
872,Ajustement production/besoin
873,Séchage
874,Production
875,Brûleur
876,Ajustement production/besoin
877,Maintenance
878,Gestion et pilotage
879,Gestion et pilotage
881,Brûleur
882,Régulation
883,Récupération de chaleur
884,Récupération de chaleur
885,Gaz industriel
886,Gaz industriel
887,Réseau
888,Maintenance
889,Gestion et pilotage
890,Ajustement production/besoin
891,Réseau
892,Réseau
893,Sensibilisation
894,Régulation
896,Gestion et pilotage
897,Isolation
898,Gazéification
899,Biocarburant
900,Matériel roulant
901,Management (ISO 50 001)
902,Réseau
903,Gestion et pilotage
904,Production
905,Réseau
906,Climatisation
907,Gestion et pilotage
909,Production
910,Régulation
912,Régulation
913,Production
914,Capteur
915,Chauffage
916,Hydrogène / Pile à combustible
917,Chauffage
918,Refroidissement
919,Circuit de puissance
920,Récupération de chaleur
921,Management (ISO 50 001)
922,Récupération de chaleur
923,Récupération de chaleur
924,Régulation
925,Régulation
926,Soufflette
928,Climatisation
929,Réseau
930,Séchage
931,Four
932,Sensibilisation
933,Production
935,Brûleur
936,Four
937,Récupération de chaleur
938,Ajustement production/besoin
940,Gestion et pilotage
941,Gestion et pilotage
942,Chauffage
943,Stratégie et politique
944,Contrat
945,Ajustement production/besoin
946,Gestion et pilotage
947,Refroidissement
948,Circuit de puissance
949,Gestion et pilotage
950,Management (ISO 50 001)
951,Mesure et comptage d’énergie
954,Réseau
955,Mesure et comptage d’énergie
956,Indicateurs et tableau de bord
958,Gestion et pilotage
959,Maintenance
960,Contrat
961,Chauffage
962,Chaudière
963,Régulation
965,Gestion et pilotage
966,Chauffage
967,Production
968,Production
969,Meuble frigorifique
970,Management (ISO 50 001)
971,Compresseur
974,Management (ISO 50 001)
975,Report modal
976,Report modal
977,Matériel roulant
978,Chauffage
979,Récupération de chaleur
980,Régulation
981,Management (ISO 50 001)
983,Gestion et pilotage
984,Matériel roulant
985,Gestion et pilotage
986,Géothermie
987,Production
989,Réseau
990,Tri
991,Valorisation
992,Tri
993,Tri
994,Gestion et pilotage
995,Valorisation
996,Tri
997,Tri
998,Valorisation
1000,Régulation
1001,Soufflette
1002,Gestion et pilotage
1003,Chaudière
1004,Vanne
1005,Séchage
1006,Séchage
1007,Séchage
1008,Vanne
1009,Stockage
1010,Régulation
1011,Production
1012,Valorisation
1013,Four
1014,Régulation
1016,Récupération de chaleur
1017,Récupération de chaleur
1018,Gestion et pilotage
1019,Four
1020,Brûleur
1021,Gestion et pilotage
1022,Chaudière
1023,Valorisation
1024,Réseau
1025,Séchage
1026,Gestion et pilotage
1027,Gaz industriel
1028,Gaz industriel
1029,Maintenance
1030,Gaz industriel
1031,Réseau
1032,Cogénération grande taille
1033,Réseau
1034,Régulation
1035,Gestion et pilotage
1036,Récupération de chaleur
1037,Récupération de chaleur
1039,Cogénération grande taille
1041,Maintenance
1042,Cogénération grande taille
1043,Réseau
1044,Gestion et pilotage
1045,Bureautique
1046,Régulation
1047,Récupération de chaleur
1048,Centrale froid
1049,Régulation
1050,Maintenance
1051,Ajustement production/besoin
1052,Climatisation
1053,Gestion et pilotage
1054,Valorisation
1055,Gestion et pilotage
1056,Ajustement production/besoin
1057,Régulation
1058,Traitement de l'air
1060,Ajustement production/besoin
1061,Régulation
1062,Chauffage
1064,Gestion et pilotage
1065,Réseau
1067,Etanchéité et infiltrations
1068,Bureautique
1070,Moteur
1071,Maintenance
1072,Gaz industriel
1073,Réseau
1074,Isolation
1075,Chauffage
1076,Condenseur
1077,Micro/mini-cogénération
1078,Management (ISO 50 001)
1080,Chauffage
1081,Ventilation
1082,Chaudière
1083,Ajustement production/besoin
1085,Production
1087,Traitement de l'eau
1088,Traitement de l'eau
1090,Hydrogène / Pile à combustible
1091,Gestion et pilotage
1092,Compresseur
1093,Condenseur
1094,Torchage
1095,Centrale froid
1096,Gestion et pilotage
1097,Echangeur thermique
1098,Indicateurs et tableau de bord
1099,Isolation
1100,Chauffage
1101,Circuit de puissance
1102,Gestion et pilotage
1103,Gestion et pilotage
1104,Circuit de puissance
1105,Chaudière
1107,Isolation
1108,Ventilation
1109,Production
1110,Luminaire
1111,Luminaire
1112,Chauffage
1113,Chauffage
1114,Régulation
1116,Traitement de l'air
1117,Moteur
1118,Régulation
1119,Production
1120,Réseau
1121,Gestion et pilotage
1123,Report modal
1124,Matériel roulant
1125,Gestion et pilotage
1126,Gestion et pilotage
1128,Chauffage
1129,Centrale froid
1130,Chauffage
1131,Chauffage
1132,Chauffage
1133,Chauffage
1134,Luminaire
1135,Réseau
1136,Gestion et pilotage
1137,Cabine de peinture
1138,Gestion et pilotage
1139,Récupération de chaleur
1140,Gestion et pilotage
1141,Gestion et pilotage
1142,Circuit de puissance
1143,Ajustement production/besoin
1144,Circuit de puissance
1445,Régulation
1446,Capteur
1447,Capteur
1448,Capteur
1449,Capteur
1450,Capteur
1451,Capteur
1452,Capteur
1453,Capteur
1454,Capteur
1455,Capteur
1456,Capteur
1457,Capteur
1458,Production
1459,Production
1460,Production
1461,Production
1462,Micro/mini-cogénération
1463,Micro/mini-cogénération
1464,Valorisation
1465,Valorisation
1466,Valorisation
1467,Valorisation
1468,Tri
1469,Tri
1470,Tri
1471,Tri
1472,Tri
1473,Valorisation
1474,Valorisation
1475,Valorisation
1476,Production
1477,Production
1478,Réseau
1479,Production
1480,Four
1481,Séchage
1482,Récupération de chaleur
1483,Stockage d'énergie
1484,Audit énergétique
1485,Gestion et pilotage
1486,Chauffage
1487,Four
1488,Gestion et pilotage
1489,Chauffage
1490,Gestion et pilotage
1491,Moteur
1492,Gestion et pilotage
1493,Gestion et pilotage
1494,Gestion et pilotage
1495,Ecoconduite
1496,Ecoconduite
1497,Stratégie et politique
1498,Chauffage
1499,Récupération de chaleur
1500,Climatisation
1501,Luminaire
1502,Production
1503,Bureautique
1504,Climatisation
1505,Récupération de chaleur
1506,Circuit de puissance
1507,Moteur
1508,Ecoconduite
1509,Traitement
1510,Traitement
1511,Traitement
1522,Récupération de chaleur
1534,Extracteur d'air
1554,Vitrage
1555,Vitrage
1556,Vitrage
1557,Vitrage
1558,Vitrage
1559,Gestion et pilotage
1560,Report modal
1561,Matériel roulant
1568,Dryération
1571,Isolation
1572,Isolation
1573,Etanchéité et infiltrations
1574,Isolation
1575,Isolation
1576,Pilotage
1577,Ventilateur de refroidissement
1578,Ventilation multi-cellules
1579,Pilotage
1580,Suivi des performances
1581,Colonne sécheuse
1582,Pilotage
1583,Colonne sécheuse
1586,Séchage
1587,Récupérateur de chaleur
1588,Suivi des performances
1589,Ventilateur séchoir
1590,Ventilateur séchoir
1591,Brûleur
1593,Ventilateur de refroidissement
1594,Sous-compteur gaz
1595,Fosse de réception
1596,Cyclone
1597,Transporteur à bande
1598,Chaudière
1599,Energie Thermique des Mers - ETM
1600,Energie Thermique des Mers - ETM
1601,Energie Thermique des Mers - ETM
1602,Eolien offshore
1603,Eolien offshore
1604,Hydroliennes
1605,Hydroliennes
1606,Energie houlomotrice
1607,Energie houlomotrice
1608,Energie houlomotrice
1609,Energie houlomotrice
1610,Energie houlomotrice
1611,Energie marémotrice
1612,Energie marémotrice
1613,Climatisation à l'Eau Naturellement Froide (SWAC)
1614,Climatisation à l'Eau Naturellement Froide (SWAC)
1615,Maintenance
1616,Stockage
1617,Stockage
1618,Stockage
1619,Machines frigorifiques
1620,Chambre froide
1621,Machines frigorifiques
1622,Machines frigorifiques
1623,Chauffage
1624,Chauffage
1627,Climatisation
1628,Ventilation
1629,Isolation
1630,Récupération de chaleur
1631,Appareils électriques
1632,Capteur
1633,Chauffage
1634,Chauffage
1635,Production
1636,Production
1637,Ajustement production/besoin
1638,Production
1639,Ajustement production/besoin
1640,Production
1641,Ajustement production/besoin
1642,Ajustement production/besoin
1643,Biomasse
1644,Production
1645,Production
1646,Chaudière
1647,Réseau aéraulique
1648,Réseau aéraulique
1649,Réseau aéraulique
1650,Ventilateur de refroidissement
1651,Groupe froid
1653,Ventilateur de refroidissement
1654,Silencieux
1655,Ventilateur de refroidissement
1656,Suivi des performances
1657,Pilotage
1658,Tri
1661,Contrat
1664,Stockage de déchets
1665,Contrat
1666,Stockage de déchets
1667,Stockage de déchets
1668,Tri
1669,Tri
1670,Stockage de déchets
1671,Stockage de déchets
1672,Stockage de déchets
1673,Stockage de déchets
1674,Valorisation
1675,Tri
1677,Stockage de déchets
1678,Valorisation
1679,Valorisation
1680,Valorisation
1681,Valorisation
1682,Réseau
1683,Eau Chaude Sanitaire
1684,Réseau
1685,Eau de procédés
1686,Assainissement
1687,Chauffage
1688,Gestion et pilotage
1689,Stockage de déchets
1690,Valorisation
1691,Tri
1692,Recyclage
1693,Maintenance
1694,Gestion et pilotage
1695,Gestion et pilotage
1697,Stockage de déchets
1698,Traitement
1699,Stockage de déchets
1700,Valorisation
1701,Contrat
1702,Gestion et pilotage
1703,Chauffage
1704,Matériel roulant
1705,Gestion et pilotage
1706,Chauffage
1707,Chauffage
1708,Bureautique
1709,Capture
1710,Valorisation
1711,Capteur
1712,Etanchéité et infiltrations
1713,Vitrage
1714,Production
