Solution_ID,Text,Embedding
13,"Meuble frigorifique, Eteindre l'éclairage intérieur ou lors du rétrofit, choisir des meubles avec éclairage en fronton seulement. Les élcairages des meubles frigorifiques sont généralement largements surdimensionnés. L’unique éclairage en fronton des produits permet d’économiser de l’énergie mais aussi évite de réchauffer les produits., La solution s'applique aux bâtiments du secteur commercial, petit supermarché, grandes surfaces, commerces de proximité déjà équipés de meubles frigorifiques., L’unique éclairage des meubles frigorifiques en fronton permet d’économiser de l’énergie sur la puissance dédiée à l’éclairage, sous réserve de posséder un système possédant flux lumineux important et une haute efficacité. De plus, ce procédé permet d'éviter une sur-consommation causée par la chaleur produite par un éclairage trop important. En effet, la chaleur dissipée par l'éclairage supplémentaire doit être compensée par les groupes frigorifiques. L'impact de la chaleur transmise dans un endroit réfrigéré est deux fois plus important que dans une ambiance classique. De plus, en diminuant le nombre d'éclairage sur les meubles, la puissance de l’installation diminue ce qui permet d’améliorer le rendement général de l’installation.","[ 1.0504568  -0.91610235  0.02236379 ...  0.07731228 -1.6752385
 -0.24196583]"
14,"Meuble frigorifique, L'ajout de rideaux de nuit sur les meubles frigorifiques de vente permet de limiter les déperditions d'énergie qui ont lieu la nuit dans le magasin fermé au public. A la fermeture de la surface de vente, ces rideaux sont decendus pour couvrir les surfaces ouvertes la journée., Cette solution s'applique au secteur tertiaire, tout particulièrement aux grandes et moyennes de supermarché., Un gain maximum de 15 % de la consommation électrique des centrales froid est envisageable. En France, selon une étude réalisée par l'Ademe, l'usage de rideaux de nuit dans les supermarchés et hypermachés permet de faire une économie globale de 4200 kWh, en considérant que le taux d'équipement de ces magasins est de 50 %.","[ 1.016005   -0.39937893  0.36735326 ... -0.09533411 -1.1571662
 -0.3757734 ]"
15,"Meuble frigorifique, Afin de prévenir la condensation ou le givrage lors des ouvertures, les portes des meubles froid négatif verticaux ont toujours été dotées d’éléments chauffants (cordon chauffant et couche chauffante transparente) dont le fonctionnement est permanent. La mise en place de portes non chauffantes à haute performance d’isolation sur ces meubles permet alors de réduire la consommation de ces meubles en supprimant les éléments chauffants et en réduisant les pertes thermiques, limitant ainsi la puissance frigorifique (et donc la consommation énergétique du système de production de froid). Les portes d'armoires frigorifiques sont généralement mises en place lors du remplacement des meubles frigorifiques de ventes ou lors de leur dimensionnement initial., Cette solution est applicable aux bâtiments tertiaires existants, notamment aux grandes et moyennes surfaces ( supermarchés, hypermarchés)., Ces portes disposent de 2 caractéristiques essentielles: Des vitrages à haute performance d’isolation pour que la température du verre côté magasin soit toujours au dessus de la température de rosée de l’ambiance et éviter ainsi la formation de condensation sans avoir à chauffer le vitrage Un encadrement à faible conduction thermique (cadre matériau plastique, intercalaire warm edge pour le vitrage) pour que le cadre de la porte soit toujours au dessus de la température de rosée sans avoir à utiliser de cordon chauffant Malgré tout, en l’absence d’éléments chauffants et avec une isolation très performante, la formation de givre lors des ouvertures est importante et ne se dissipe que lentement. Dans ces conditions, il est souhaitable d’associer une couche anti-givre à ce type de porte pour assurer une transparence permanente. Une porte à haute performance d'isolation permet d'économiser jusqu'à 30 % de la consommation électrique des centrales la nuit. Le gain moyen estimé est de 410 kWh/an.","[ 1.2776574  -0.31924182  0.40759856 ...  0.1892093  -2.1491284
  0.29948604]"
16,"Meuble frigorifique, Acheter de nouveaux meubles frigorifiques (fournisseurs: bonne neve, Chief, Koxka, …) pré-équipés ou configurer la GTC pour que le dégivrage soit effectué module par module. En pratique, les meubles frigorifiques sont constitués de modules (2 à 4) mit bout, Le fait de dégivrer un module à la fois économise l'énergie en limitant la monté en température du meubles (et des aliments).","[ 1.8842494   0.5116221  -0.412874   ...  0.45995188 -2.041107
  0.12047855]"
17,"Stockage, Le stockage thermique s'applique aussi bien sur le chaud que sur le froid. Elle permet de lisser la production thermique en la faisant à son régime de puissance nominale. Elle Permet aussi de décaler la consommation énergétique la nuit afin de bénéficier des tarifs électriques en heures creuses, moins onéreux. Sont distingués trois types de stockage : Stockage par chaleur sensible Stockage par chaleur latente Stockage par voie thermochimique, La solution s'applique aux stockage de : fluides chauds : par exemple ballon de stockage d'eau chaude dans les bâtiments résidentiels et tertiaires fluides froids : par exemple stockage d'eau glacée ou de matériaux à changement de phase sur des installations frigorifiques centralisées.","[ 2.2026415  -0.19752829  0.16154942 ...  0.8174993  -0.9611343
  0.36077875]"
18,"Climatisation, On appelle ce système « refroidissement gratuit » car l’air extérieur ou l’eau (rivière, mer) naturellement froids sont utilisés pour refroidir un bâtiment ou un procédé industriel à la place d’un groupe frigorifique. Plusieurs techniques sont utilisées pour profiter du free cooling : Pompe à eau : les rivières, nappes phréatiques ou autres apportent une source de fraicheur facilement utilisable. Ventilation mécanique : l’apport d’air neuf est régulé par une centrale de traitement de l’air. Ventilation naturelle : la différence de pression entre l’air frais extérieur et l’air chaud intérieur permet un mouvement d’air naturel pour une ventilation sans bruit ni consommation électrique. Tour à Vent : la force du vent est captée en haut de la tour ce qui crée un mouvement d’air et un effet d’aspiration de l’air frais des sous-sols, qui rafraîchi la pièce., Le free cooling est applicable aux espaces climatisés. Dans le bâtiment, en particulier dans ceux ayant une forte activité thermique (data-centers, salle de sport, salle informatique, grande surface…), le free cooling est utilisé pour : rafraichir l’ambiance le jour si la différence de température intérieure - extérieure de l’air le permet. évacuer la chaleur accumulée dans la journée la nuit, night cooling », et stocker de la fraicheur afin de diminuer les consommations de climatisation du lendemain., La climatisation des locaux, surtout pour les bâtiments ayant un besoin constant tout au long de l’année, est un pôle de consommation énergétique important. Maitrisé depuis des siècles dans le Moyen Orient sous la forme de « tour à vent », le free cooling peut être utilisé sans aucun apport énergétique supplémentaire. De nombreux constructeurs de bâtiments tertiaires ont démontré que le « night cooling » par ventilation naturelle permettait un réel gain énergétique sur la journée.","[ 1.8823527  -1.3452923   0.34619048 ... -0.42559215 -1.949342
  0.1993728 ]"
19,"Condenseur, Des économies d'énergie peuvent être faites en refroidissant directement le circuit d'eau glacée par l'air extérieur lorsque la température extérieure descend sous la température de consigne. Pour cela, on installe un aéroréfrigérant en parallèle du circuit frigorifique, en amont des compresseurs froids. Lorsque la température extérieure est proche de la consigne, il est mis en route pour pré-refroidir la boucle d’eau et limiter la partie apportée par les compresseurs., La solution est particulièrement applicable dans les zones géographiques où il fait régulièrement froid. Lorsque la température extérieure est supérieure à la température de consigne, l’aéroréfrigérant est isolé du réseau au moyen de vannes 3 voies. Ce dernier est arrêté pour limiter la consommation électrique des ventilateurs. Lorsque la température extérieure est inférieure à la température de consigne, on ouvre les vannes de telle manière à ce que l’aéroréfrigérant soit en série avec les groupes froids. Il vient alors pré-refroidir l’eau diminuant ainsi l’utilisation des compresseurs des groupes frigorifiques., L’utilisation d’un aéroréfrigérant à la place des groupes frigorifiques peut entraîner d’importantes économies car un ventilateur est bien moins consommateur qu’un compresseur.","[ 1.808594   -1.2287548  -0.11789934 ...  0.07296173 -1.5090753
  0.17628118]"
20,"Climatisation, Installation d'un groupe froid fonctionnant à l'énergie solaire. Il existe deux types de technologies : Technologie à système fermé (machine à adsorption ou absorption) : L'énergie solaire est captée et stockée (dans un matériau à changement de phase), elle permet ensuite la production de froid grâce à un cycle d'absorption (fluide : NH3 ou LiBr) ou adsorption. L'eau glacée créée est stockée afin d'être utilisée si besoin pour la déshumidification ou le refroidissement de l'air ambiant. Technologie à système ouvert : Dans cette technologie, l'air est directement en contact avec le fluide frigorigène (eau). Cela est plutôt utilisé pour le refroidissement par évaporation. Lors de l'évaporation de l'eau, celle-ci puise des calories dans l'air ambiant, l'atmosphère est refroidie. Le système le plus souvent utilisé est une roue à dessication rotative., Ces technologies sont d'autant plus intéressantes que les besoins en froid correspondent à l'ensoleillement solaire. Ces technologies sont en voie de développement., Ces systèmes présentent les avantages suivants : Consommation électrique plus faible que les systèmes dits ""classiques"" (jusqu'à 20 x inférieure) Fluides frigorigènes non nocifs pour la couche d'ozone (eau, NH3, LiBr...) Ajustement en fonction des besoins et de l'ensoleillement (stockage d'énergie solaire et de froid) Nuisance sonore du compresseur supprimée","[ 2.4564605  -1.0332614   0.73772275 ... -0.11188526 -0.9120636
  0.13485196]"
21,"Maintenance, Vérifier et réparer le calorifugeage et augmentation du diamètre si nécessaire., Pour une tuyauterie de 100mm, le coût du calorifugeage est de 20€ par mètre linéaire","[ 1.0780884   0.6896922   0.8398553  ...  0.41592792 -1.1709021
 -0.3078818 ]"
22,"Chambre froide, Isolation plus épaisse Vérifier que la conductivité du calorifugeage est basse (0,016 à 0,023 W/m.K). Vérifier l'épaisseur compte tenu de l'écart de température entre l'intérieur et l'extérieur de la chambre (le flux thermique doit être compris entre 6 et","[ 1.0745893   0.06482752  0.35376832 ...  0.02962623 -0.35758746
 -0.23167156]"
23,"Réseau, De longues distances impliquent des pertes de charges élevées dans le réseau. Minimiser la distance entre les installations frigorifiques et les sites de consommation permettrait alorsde réduire les pertes en ligne (thermiques et pertes de charge). Il est possible de chiffrer les pertes de charges. Sont distinguées : les pertes linéaires dues aux tuyauteries en elles-mêmes (longueur et rugosité du tube) ; les pertes singulières dues aux accidents du réseau (coudes, vannes...)., Cette solution d'économie d'énergie peut être mise en oeuvre sur tout réseau neuf ou existant. Lors de la mise en place d'un réseau neuf il est préférable d'étudier les longueurs de tuyauteries au préalable afin d'éviter des travaux une fois le système installé., Les pertes de charges linéaires correspondent aux pertes dues à un écoulement dans une conduite rectiligne. Elles dépendent du diamètre hydraulique du tube, de la vitesse de l’écoulement, de la longueur du tube et de la masse volumique du fluide. Plus la longueur de la conduite augmente plus les pertes de charges augmentent. Aussi, pour éviter de trop fortes pertes de charge il est conseillé de dimensionner correctement les tuyauteries en fonction du débit admissible (plus le diamètre est grand moins les pertes de charge sont élevées). Les pertes de charges linéaires sont prépondérantes vis-à-vis des pertes de charges singulières. Il est donc primordial de les étudier de près.","[ 1.6706431   0.21059683  1.0149649  ...  1.063899   -0.32409206
 -0.09820516]"
24,"Maintenance, Nettoyer les boucles de refroidissements plusieurs fois par an, vérifier l'étanchéité de l'installation (joint de portes de chambre froides …)","[ 2.035902    0.12602709  0.65478665 ... -0.06371497 -1.0781764
  0.17142557]"
25,"Evaporateur, Il est préférable de changer les commandes de dégivrage (initialement via une horloge). Le démarrage peut être programmé selon de multiples critères : mesure du saut de T à l'évaporateur, mesure de l'accumulation de givre, mesure du taux d'humidité... Il existe plusieurs moyens de dégivrer un évaporateur : Dégivrage à air : Utilisation des ventilateurs après l’arrêt du groupe frigorifique. Injection de gaz chauds :Réutilisation de la chaleur de condensation. Résistance électrique : Procédé le plus fréquemment utilisé. Faible encombrement, installation simple et coût d’installation bas. Inversion de cycle : Dégivrage possible même avec une température de milieu extérieure négative., Le givre sur les batteries froides entraîne une importante perte d'efficacité. Par contre, les opérations de dégivrage étant énergivores, il est important d'optimiser ces cycles en forçant le système à ne dégivrer que quand le besoin est réel. Domaine d'application du dégivrage par résistance électrique : Chambre en réfrigération ou à basse température. Domaine d'application du dégivrage à air : Chambre froide à température légèrement supérieure à 0°C avec Tevap = 0°C, Le givre étant un très bon isolant sa formation entraine une baisse de la température d’évaporation, ce qui oblige alors l’utilisateur à refroidir le système d’avantage (augmentation du besoin en énergie). Cet apport d’énergie nuit logiquement aux performances du réseau. Le dégivrage doit alors être optimisé et réalisé en temps imparti pour éviter un trop grand apport en énergie.","[ 1.804424   -0.08130129  0.6110411  ...  0.04653091 -1.4183177
  0.026605  ]"
26,"Evaporateur, Vérifier l'écart de température entre le fluide frigo et le produit refroidi (air ou eau). Si cet écart est supérieur à 7°C : vérifier si le dégivrage est adéquat, envisager d'augmenter la surface d'échange, envisager un pré-refroidissement, vérifier un manque de charge, Vérifier une pré-détente sur la ligne liquide ou une détente insuffisante., Afin d’extraire de la chaleur de la chambre froide, il est nécessaire de maintenir un écart de température suffisant entre le réfrigérant à l'évaporateur et la chambre froide. Mais si cet écart est trop important, on gaspillera de l’énergie. Ce type d’évaporateur s’utilise le plus souvent dans le froid commercial., Dans un cycle de refroidissement le but de l’évaporateur est de capteur la chaleur de la chambre de froide afin de refroidir celle-ci, la chaleur prélevée se calcule comme suit : Avec Qfroid : Energie extraite du milieu à refroidir [W] S : Surface d’échange [m²] K : Coefficient de transfert thermique [W.m-2.K-1] ∆T : Température d’entrée du fluide caloporteur – Température du fluide frigorifique La différence de température de l'évaporateur doit être ajustée : si l'écart est trop petit une grande surface d'échangeur sera nécessaire donc un coût trop élevé. Au contraire si l'écart de température est trop élevé, la surface d'échange sera faible mais la mise en oeuvre technique sera plus difficile.","[ 2.440881   -0.96747726  1.1889521  ... -0.16565613 -0.85726446
  0.34331924]"
27,"Maintenance, Le traitement de l'eau est important et ne doit pas être négligé. Un traitement d'eau qui n'est pas suivi entraînera une corrosion rapide des condenseurs et des tours de refroidissement ainsi qu'un encrassement qui aura pour conséquence une augmentation de la température de condensation. Pour éviter cela, des procédures de vérification régulière peuvent être mises en en place. Ces vérifications analyseront la performance du traitement de l'eau. Il est important que des actions correctives soient mises en place une fois l'encrassement identifé., La solution est applicable aux groupes frigorifiques utilisant des condenseurs évaporatifs ou des tours de refroidissement., L'impact de la température de condensation sur la consommation d'énergie du compresseur intervient au niveau du COP (Coefficient Of Performance), qui caractérise le rendement de l'installation. Plus la température de condensation (ou sa pression) est basse, meilleur est le rendement de l'installation. Si les échangeurs sont encrassés, leur capacité d'échange thermique diminue. De ce fait, les compresseurs devront amener le fluide à une température de condensation plus élevée pour évacuer correctement la chaleur du fluide. Or ces quelques degrés supplémentaires coutent cher. Une surconsommation de 30 % est entrainée pour une augmentation de la température de condensation de 10%.",[ 2.2396202 -0.7089974  1.0526083 ... -0.5258226 -1.1975379 -0.1573009]
28,"Condenseur, L'écart de température entre le fluide frigorigène et l'air extérieur. Si cet écart est supérieur à 15 °C: vérifier l'encrassement du condenseur, vérifier le bon fonctionnement du système d'évacuation de la chaleur (circuit d'eau, ventilateur…), remplacer le condenseur par un condenseur plus performant (condenseur évaporatifs). De plus, si écart est supérieur à 15 °C ( valeur moyenne à titre indicatif) alors que la maintenance est régulièrement faite, le condenseur a été mal dimensionné., Cette solution s'applique aux industries utilisant un système de production de froid., L'écart de température correspondant à un dimensionnement correct du condenseur doit toujours être maintenu pour assurer des échanges de chaleur corrects conformes au dimensionnement établi. S'il y a une dérive, la performance globale de l'installation frigorifique est plus faible que prévue: une surconsommation d'électricité est nécessaire pour atteindre les mêmes besoins en froid.","[ 1.9272311  -0.8800836   1.5151379  ...  0.05829573 -0.3777485
 -0.2456086 ]"
29,"Condenseur, L'encrassement des condenseurs provoque une augmentation de la température de condensation engendrant une surconsommation. En effet, si le condenseur s’encrasse, les échanges thermiques entre le réfrigérant et l’ambiance sont diminués. Pour évacuer la chaleur requise, le compresseur devra alors évaporer le fluide à une température plus élevée, nécessitant une consommation électrique supplémentaire., La solution s'applique aux échangeurs de tous les groupes frigorifiques ; au condenseur, mais aussi à l'évaporateur et aux échangeurs intermédiaires., L’encrassement des échangeurs à un impact important et négatif sur le fonctionnement des systèmes thermodynamiques. Les dépôts de polluants jouent le rôle de barrière isolante et diminuent les transferts de chaleur. Une augmentation de 10°C de la température de condensation crée une consommation supplémentaire de 30%. Pour un condenseur à air, l’écart entre la température extérieure et la température de condensation ne doit pas être supérieure à 15 °C. Les économies d'énergies réalisables dépendent des habitudes de maintenance du site et du type d'échangeur. Le nettoyage des condenseurs à eau peut économiser jusqu'à 15 à 25 % de la consommation des condenseurs. Le nettoyage des condenseurs à air économise 10 % de la consommation s’il est fait annuellement et 30 % s’il n’a jamais été fait. Exemple après nettoyage d’un condenseur à refroidissement par air : Réduction de la vitesse de ventilation jusqu'à 50% Débit de vapeur horaire accrue de 30% Chute de 30% de la pression au sein de l'unité Augmentation de la production (en mégawatts) pouvant atteindre 20%","[ 2.3333392  -0.79579943  1.9998994  ...  0.00573716 -0.41099608
 -0.29907992]"
30,"Condenseur, Il est important de veiller à ce que les entrées d'air des condenseurs ne soient pas obstruées. Une mauvaise alimentation en air extérieur dégrade les performances des condenseurs car la température de condensation augmente. Le débit de ventilation étant fixe, l'air passant dans la batterie d'échange est alors de l'air rejeté, plus chaud. L'échange thermique entre l'air et le fluide frigorigène est alors dégradé impliquant une baisse du rendement du système frigorifique., Cette solution concerne les systèmes frigorifiques utilisant des condenseurs à air. La solution est particulièrement applicable dans le secteur de la Grande et Moyenne Surface de distribution où les condenseurs ne sont pas situés sur le toit, on voit souvent des déchets ou du matériel stockés contre le condenseur empêchant l'aspiration d'air de se faire correctement., L'air échangé au niveau des condenseurs à air doit être le plus frais possible car selon la qualité du condenseur, la température de condensation du fluide frigorigène est égale à la température de l'air + 10°C. Or, le rendement du système frigorifique est optimum si la température de condensation est faible.","[ 2.4164712  -0.8900504   1.099275   ... -0.7228339  -1.6124408
  0.13884716]"
31,"Maintenance, Les incondensables doivent être purgés régulièrement. De même, les les purges automatiques doivent être vérifiées. Il existe principalement deux système de purge des incondensables : Elimination automatique de l’air : Ce système purge les gaz grâce à la pression atmosphérique Purge réfrigérée : refroidissement des gaz incondensables, puis condensation de ceux-ci pour réutilisation. Les objectifs sont les suivants : Diminution de la corrosion Amélioration des transferts thermiques Température de produit plus uniforme La purge permet donc d’augmenter le rendement énergétique de l’installation., La purge des gaz incondensables peut s’effectuer dans tous type de réseaux, lors du remplissage d’un réservoir, d’un condenseur ou dans les conduites., La présence de gaz dans une conduite implique une baisse de la pression. Cette dernière implique une baisse de la température, il est alors nécessaire de réchauffer le produit. Cela entraîne une utilisation de plus de combustible. La purge est alors essentielle pour améliorer la performance du système.","[ 2.918839   -0.80605114  0.76888114 ...  0.15032028 -0.8343545
 -0.6002715 ]"
32,"Maintenance, Vérifier les fuites et réparer les tuyauteries, changer les joints","[ 2.2401285   1.0307161  -0.17730328 ...  0.11442064 -0.3047164
 -0.5733428 ]"
33,"Chambre froide, Surveillez l'ouverture des portes des zones froides","[ 0.5745714  -0.7867227  -1.353009   ...  0.08144245 -2.2978237
  0.7103401 ]"
34,"Régulation, Plus la température d'évaporation est basse, plus le groupe frigorifique va consommer d'énergie. De ce fait il est important de vérifier les niveaux de température d'évaporation et d'identifier les possibilités d'augmentation de cette température. La vérification de cette température permettra d’optimiser le point de fonctionnement de l’échangeur et du groupe frigorifique. Comme le fluide change de phase dans l'échangeur, la température d'évaporation peut être connue par la pression. Il y a plusieurs moyens d'agir sur le température d'évaporation : augmenter la pression de consigne au compresseur, nettoyer l'évaporateur, remplacer celui ci par un autre echangeur si il n'est pas correctement dimensionné., La solution est applicable à tous les groupes frigorifiques dans la mesure du possible. Un échangeur frigorifique optimisé a un écart de température compris entre 3 et 8°C., L'impact de la température d'évaporation sur la consommation d'énergie du compresseur intervient au niveau du COP (Coefficient Of Performance), qui caractérise le rendement de l'installation. Plus la température d'évaporation (ou la pression d'évaporation est haute), meilleur est le rendement de l'installation. On considère en moyenne une diminution de consommation du compresseur de 2% par °C.","[ 2.2267697  -1.0427322   1.7878497  ... -0.48055524 -0.85243034
 -0.043523  ]"
35,"Régulation, Plus la température de condensation est haute, plus le groupe frigorifique va consommer d'énergie. De ce fait il est important de vérifier les niveaux de température de condensation et d'identifier les possibilités de diminution de la température de consigne. La vérification de cette température permettra d’optimiser le point de fonctionnement de l’échangeur et du groupe frigorifique. Les installations frigorifiques sont dimensionnées pour pouvoir fonctionner lors des extrema de température (pics de chaleurs). En dehors de ces quelques jours, les groupes fonctionnent à rendement dégradé ce qui n'est pas pertinent et entraîne un gaspillage d'énergie. Comme le fluide change de phase dans l'échangeur, la température de condensation peut être connue par la pression. Il y a plusieurs moyens d'agir sur le température de condensation : diminuer la pression de consigne au détendeur, nettoyer l'évaporateur, remplacer celui ci par un autre echangeur si il n'est pas correctement dimensionné., La solution est applicable à tous les groupes frigorifiques dans la mesure du possible. Un échangeur frigorifique optimisé a un écart de température compris entre 3 et 8°C., L'impact de la température de condensation sur la consommation d'énergie du compresseur intervient au niveau du COP (Coefficient Of Performance), qui caractérise le rendement de l'installation. Plus la température de condensation (ou sa pression) est basse, meilleur est le rendement de l'installation. Si les échangeurs sont encrassés, leur capacité d'échange thermique diminue. De ce fait, les compresseurs devront amener le fluide à une température de condensation plus élevée pour évacuer correctement la chaleur du fluide. Or ces quelques degrés supplémentaires coutent cher. Une surconsommation de 30 % est entrainée pour une augmentation de la température de condensation de 10%.","[ 1.7988914  -0.98374486  1.3596458  ... -0.32729408 -0.97362036
  0.54540896]"
