Solution_ID,Text,Embedding
12,"Pré-refroidissement du produit, , Refroidissement à T extérieur ou avec de l'eau de distribution avant de l'introduire dans la chambre froide, Coût dix fois inférieur comparé au refroidissement par groupe froid",[ 2.829132  -1.0021255 -0.3757029 ... -0.5064483 -1.9440796  1.291725 ]
13,"Meuble frigorifique de type vertical avec uniquement éclairage en fronton, Investissement important en rétrofit, Réduction de la puissance installée en luminaire Réduction des apports internes (double consommation) Augmentation de l’efficacité des luminaires, Eteindre l'éclairage intérieur ou lors du rétrofit, choisir des meubles avec éclairage en fronton seulement. Les élcairages des meubles frigorifiques sont généralement largements surdimensionnés. L’unique éclairage en fronton des produits permet d’économiser de l’énergie mais aussi évite de réchauffer les produits., La solution s'applique aux bâtiments du secteur commercial, petit supermarché, grandes surfaces, commerces de proximité déjà équipés de meubles frigorifiques., L’unique éclairage des meubles frigorifiques en fronton permet d’économiser de l’énergie sur la puissance dédiée à l’éclairage, sous réserve de posséder un système possédant flux lumineux important et une haute efficacité. De plus, ce procédé permet d'éviter une sur-consommation causée par la chaleur produite par un éclairage trop important. En effet, la chaleur dissipée par l'éclairage supplémentaire doit être compensée par les groupes frigorifiques. L'impact de la chaleur transmise dans un endroit réfrigéré est deux fois plus important que dans une ambiance classique. De plus, en diminuant le nombre d'éclairage sur les meubles, la puissance de l’installation diminue ce qui permet d’améliorer le rendement général de l’installation.","[ 1.0398375  -0.90407443  0.0369225  ...  0.12139938 -1.6446012
 -0.2944804 ]"
14,"Rideaux de nuit sur meubles frigorifiques de type vertical à température positive, de la consommation électrique des centrales froid la nuit, L'ajout de rideaux de nuit sur les meubles frigorifiques de vente permet de limiter les déperditions d'énergie qui ont lieu la nuit dans le magasin fermé au public. A la fermeture de la surface de vente, ces rideaux sont decendus pour couvrir les surfaces ouvertes la journée., Cette solution s'applique au secteur tertiaire, tout particulièrement aux grandes et moyennes de supermarché., Un gain maximum de 15 % de la consommation électrique des centrales froid est envisageable. En France, selon une étude réalisée par l'Ademe, l'usage de rideaux de nuit dans les supermarchés et hypermachés permet de faire une économie globale de 4200 kWh, en considérant que le taux d'équipement de ces magasins est de 50 %.","[ 1.155631   -0.29190487  0.36278456 ... -0.08835781 -1.2485697
 -0.31812823]"
15,"Porte non chauffante à haute performance d'isolation pour armoire verticale à froid négatif, de la consommation électrique des centrales froid la nuit, Afin de prévenir la condensation ou le givrage lors des ouvertures, les portes des meubles froid négatif verticaux ont toujours été dotées d’éléments chauffants (cordon chauffant et couche chauffante transparente) dont le fonctionnement est permanent. La mise en place de portes non chauffantes à haute performance d’isolation sur ces meubles permet alors de réduire la consommation de ces meubles en supprimant les éléments chauffants et en réduisant les pertes thermiques, limitant ainsi la puissance frigorifique (et donc la consommation énergétique du système de production de froid). Les portes d'armoires frigorifiques sont généralement mises en place lors du remplacement des meubles frigorifiques de ventes ou lors de leur dimensionnement initial., Cette solution est applicable aux bâtiments tertiaires existants, notamment aux grandes et moyennes surfaces ( supermarchés, hypermarchés)., Ces portes disposent de 2 caractéristiques essentielles: Des vitrages à haute performance d’isolation pour que la température du verre côté magasin soit toujours au dessus de la température de rosée de l’ambiance et éviter ainsi la formation de condensation sans avoir à chauffer le vitrage Un encadrement à faible conduction thermique (cadre matériau plastique, intercalaire warm edge pour le vitrage) pour que le cadre de la porte soit toujours au dessus de la température de rosée sans avoir à utiliser de cordon chauffant Malgré tout, en l’absence d’éléments chauffants et avec une isolation très performante, la formation de givre lors des ouvertures est importante et ne se dissipe que lentement. Dans ces conditions, il est souhaitable d’associer une couche anti-givre à ce type de porte pour assurer une transparence permanente. Une porte à haute performance d'isolation permet d'économiser jusqu'à 30 % de la consommation électrique des centrales la nuit. Le gain moyen estimé est de 410 kWh/an.","[ 1.1353987  -0.2792709   0.19358128 ...  0.23702106 -1.9705904
  0.44451421]"
16,"Séparation du dégivrage d'un meuble frigorifique en plusieurs parties, , Acheter de nouveaux meubles frigorifiques (fournisseurs: bonne neve, Chief, Koxka, …) pré-équipés ou configurer la GTC pour que le dégivrage soit effectué module par module. En pratique, les meubles frigorifiques sont constitués de modules (2 à 4) mit bout, Le fait de dégivrer un module à la fois économise l'énergie en limitant la monté en température du meubles (et des aliments).","[ 1.848147    0.8774764  -0.37392083 ...  0.5378905  -2.2393956
  0.31018025]"
17,"Stockage thermique, Pertes thermiques à évaluer, Permet de générer du froid lors des heures creuses (économies monétaires), Le stockage thermique s'applique aussi bien sur le chaud que sur le froid. Elle permet de lisser la production thermique en la faisant à son régime de puissance nominale. Elle Permet aussi de décaler la consommation énergétique la nuit afin de bénéficier des tarifs électriques en heures creuses, moins onéreux. Sont distingués trois types de stockage : Stockage par chaleur sensible Stockage par chaleur latente Stockage par voie thermochimique, La solution s'applique aux stockage de : fluides chauds : par exemple ballon de stockage d'eau chaude dans les bâtiments résidentiels et tertiaires fluides froids : par exemple stockage d'eau glacée ou de matériaux à changement de phase sur des installations frigorifiques centralisées.","[ 2.2079391  -0.23670115  0.16666017 ...  0.6281912  -0.84033513
  0.3714923 ]"
18,"Free cooling par tour à vent, Consommation supplémentaire non négligeable en ventilation mécanique Efficacité réduite en été et mi saison. Mise en place d'une régulation sur l'apport d'air neuf à asservir avec deux sondes de température (intérieur et extérieur), Economie d'énergie due à l'utilisation de l'énergie thermique gratuite de l'air extérieur., Diminution de la consommation du poste climatisation Diminution des émissions de CO2., On appelle ce système « refroidissement gratuit » car l’air extérieur ou l’eau (rivière, mer) naturellement froids sont utilisés pour refroidir un bâtiment ou un procédé industriel à la place d’un groupe frigorifique. Plusieurs techniques sont utilisées pour profiter du free cooling : Pompe à eau : les rivières, nappes phréatiques ou autres apportent une source de fraicheur facilement utilisable. Ventilation mécanique : l’apport d’air neuf est régulé par une centrale de traitement de l’air. Ventilation naturelle : la différence de pression entre l’air frais extérieur et l’air chaud intérieur permet un mouvement d’air naturel pour une ventilation sans bruit ni consommation électrique. Tour à Vent : la force du vent est captée en haut de la tour ce qui crée un mouvement d’air et un effet d’aspiration de l’air frais des sous-sols, qui rafraîchi la pièce., Le free cooling est applicable aux espaces climatisés. Dans le bâtiment, en particulier dans ceux ayant une forte activité thermique (data-centers, salle de sport, salle informatique, grande surface…), le free cooling est utilisé pour : rafraichir l’ambiance le jour si la différence de température intérieure - extérieure de l’air le permet. évacuer la chaleur accumulée dans la journée la nuit, night cooling », et stocker de la fraicheur afin de diminuer les consommations de climatisation du lendemain., La climatisation des locaux, surtout pour les bâtiments ayant un besoin constant tout au long de l’année, est un pôle de consommation énergétique important. Maitrisé depuis des siècles dans le Moyen Orient sous la forme de « tour à vent », le free cooling peut être utilisé sans aucun apport énergétique supplémentaire. De nombreux constructeurs de bâtiments tertiaires ont démontré que le « night cooling » par ventilation naturelle permettait un réel gain énergétique sur la journée.","[ 2.0698938  -1.0071986   0.637893   ... -0.3126133  -1.4315126
  0.14502656]"
19,"Free chilling d'un réseau d'eau glacée, L'utilisation de l'aéro-réfrigérant est saisonnier, Diminution de la consommation des groupes frigorifiques., Des économies d'énergie peuvent être faites en refroidissant directement le circuit d'eau glacée par l'air extérieur lorsque la température extérieure descend sous la température de consigne. Pour cela, on installe un aéroréfrigérant en parallèle du circuit frigorifique, en amont des compresseurs froids. Lorsque la température extérieure est proche de la consigne, il est mis en route pour pré-refroidir la boucle d’eau et limiter la partie apportée par les compresseurs., La solution est particulièrement applicable dans les zones géographiques où il fait régulièrement froid. Lorsque la température extérieure est supérieure à la température de consigne, l’aéroréfrigérant est isolé du réseau au moyen de vannes 3 voies. Ce dernier est arrêté pour limiter la consommation électrique des ventilateurs. Lorsque la température extérieure est inférieure à la température de consigne, on ouvre les vannes de telle manière à ce que l’aéroréfrigérant soit en série avec les groupes froids. Il vient alors pré-refroidir l’eau diminuant ainsi l’utilisation des compresseurs des groupes frigorifiques., L’utilisation d’un aéroréfrigérant à la place des groupes frigorifiques peut entraîner d’importantes économies car un ventilateur est bien moins consommateur qu’un compresseur.","[ 1.6674271  -1.25186    -0.22450489 ... -0.03930298 -1.4957819
  0.2935825 ]"
20,"Rafraichissement solaire, Investissement élevé pour les installations solaires et machines frigorifiques (pour l'instant peu compétitif par rapport à l'utilisation de l'électricité), Consommation électrique faible Très peu d'impacts sur l'environnement Utilisation d'une énergie propre et abondante, Installation d'un groupe froid fonctionnant à l'énergie solaire. Il existe deux types de technologies : Technologie à système fermé (machine à adsorption ou absorption) : L'énergie solaire est captée et stockée (dans un matériau à changement de phase), elle permet ensuite la production de froid grâce à un cycle d'absorption (fluide : NH3 ou LiBr) ou adsorption. L'eau glacée créée est stockée afin d'être utilisée si besoin pour la déshumidification ou le refroidissement de l'air ambiant. Technologie à système ouvert : Dans cette technologie, l'air est directement en contact avec le fluide frigorigène (eau). Cela est plutôt utilisé pour le refroidissement par évaporation. Lors de l'évaporation de l'eau, celle-ci puise des calories dans l'air ambiant, l'atmosphère est refroidie. Le système le plus souvent utilisé est une roue à dessication rotative., Ces technologies sont d'autant plus intéressantes que les besoins en froid correspondent à l'ensoleillement solaire. Ces technologies sont en voie de développement., Ces systèmes présentent les avantages suivants : Consommation électrique plus faible que les systèmes dits ""classiques"" (jusqu'à 20 x inférieure) Fluides frigorigènes non nocifs pour la couche d'ozone (eau, NH3, LiBr...) Ajustement en fonction des besoins et de l'ensoleillement (stockage d'énergie solaire et de froid) Nuisance sonore du compresseur supprimée","[ 2.3273816  -1.0269023   0.78205705 ... -0.0629112  -0.86887056
  0.29285178]"
21,"Contrôle de l'état du calorifugeage du circuit froid et réparer si nécessaire., de la consommation électrique des centrales frigorifiques, Vérifier et réparer le calorifugeage et augmentation du diamètre si nécessaire., Pour une tuyauterie de 100mm, le coût du calorifugeage est de 20€ par mètre linéaire","[ 1.5729655   0.15987787  0.67886895 ...  0.817601   -1.2573224
  0.20534417]"
22,"Vérification et remplacement du calorifugeage des chambres froides, , Isolation plus épaisse Vérifier que la conductivité du calorifugeage est basse (0,016 à 0,023 W/m.K). Vérifier l'épaisseur compte tenu de l'écart de température entre l'intérieur et l'extérieur de la chambre (le flux thermique doit être compris entre 6 et",[ 0.9396701  0.5107312  0.3628158 ...  0.277399  -0.5722901 -0.2630651]
23,"Diminution des distances de tuyauteries, Sur réseau existant parfois difficile à mettre en oeuvre (nécessité d'arrêter les installations ou de by-passer le réseau), Réduction des pertes de charge Peu coûteux, De longues distances impliquent des pertes de charges élevées dans le réseau. Minimiser la distance entre les installations frigorifiques et les sites de consommation permettrait alorsde réduire les pertes en ligne (thermiques et pertes de charge). Il est possible de chiffrer les pertes de charges. Sont distinguées : les pertes linéaires dues aux tuyauteries en elles-mêmes (longueur et rugosité du tube) ; les pertes singulières dues aux accidents du réseau (coudes, vannes...)., Cette solution d'économie d'énergie peut être mise en oeuvre sur tout réseau neuf ou existant. Lors de la mise en place d'un réseau neuf il est préférable d'étudier les longueurs de tuyauteries au préalable afin d'éviter des travaux une fois le système installé., Les pertes de charges linéaires correspondent aux pertes dues à un écoulement dans une conduite rectiligne. Elles dépendent du diamètre hydraulique du tube, de la vitesse de l’écoulement, de la longueur du tube et de la masse volumique du fluide. Plus la longueur de la conduite augmente plus les pertes de charges augmentent. Aussi, pour éviter de trop fortes pertes de charge il est conseillé de dimensionner correctement les tuyauteries en fonction du débit admissible (plus le diamètre est grand moins les pertes de charge sont élevées). Les pertes de charges linéaires sont prépondérantes vis-à-vis des pertes de charges singulières. Il est donc primordial de les étudier de près.","[ 1.3813212   0.01121693  1.0190341  ...  1.1949527  -0.47840032
 -0.15017971]"
24,"Programme de maintenance performant, de la consommation électrique des centrales frigorifiques, Nettoyer les boucles de refroidissements plusieurs fois par an, vérifier l'étanchéité de l'installation (joint de portes de chambre froides …)","[ 2.0075567   0.02670713  0.5004111  ... -0.07471529 -0.85460776
  0.52854645]"
25,"Optimisation des dégivrages des évaporateurs, Résistance électrique : Pas adéquat sur les cycles utilisant de l'ammoniac Coûteux en énergie sans possibilité de la récupérer. Dégivrage à air : Application limitée Possible dépôt de goutte d’eau sur la marchandise pouvant entrainer moisissures, de l'énergie consommée par l'installation frigorifique. Dégivrage à la demande : 15% à 20% d’économie par rapport à un dégivrage programmé (30min toute les 8h)., Résistance électrique : Faible encombrement Mise en œuvre simple Faible coût d’installation Injection de gaz chauds : Pas de consommation d’énergie supplémentaire, Il est préférable de changer les commandes de dégivrage (initialement via une horloge). Le démarrage peut être programmé selon de multiples critères : mesure du saut de T à l'évaporateur, mesure de l'accumulation de givre, mesure du taux d'humidité... Il existe plusieurs moyens de dégivrer un évaporateur : Dégivrage à air : Utilisation des ventilateurs après l’arrêt du groupe frigorifique. Injection de gaz chauds :Réutilisation de la chaleur de condensation. Résistance électrique : Procédé le plus fréquemment utilisé. Faible encombrement, installation simple et coût d’installation bas. Inversion de cycle : Dégivrage possible même avec une température de milieu extérieure négative., Le givre sur les batteries froides entraîne une importante perte d'efficacité. Par contre, les opérations de dégivrage étant énergivores, il est important d'optimiser ces cycles en forçant le système à ne dégivrer que quand le besoin est réel. Domaine d'application du dégivrage par résistance électrique : Chambre en réfrigération ou à basse température. Domaine d'application du dégivrage à air : Chambre froide à température légèrement supérieure à 0°C avec Tevap = 0°C, Le givre étant un très bon isolant sa formation entraine une baisse de la température d’évaporation, ce qui oblige alors l’utilisateur à refroidir le système d’avantage (augmentation du besoin en énergie). Cet apport d’énergie nuit logiquement aux performances du réseau. Le dégivrage doit alors être optimisé et réalisé en temps imparti pour éviter un trop grand apport en énergie.","[ 2.0258546  -0.2151473   0.58175075 ...  0.327141   -1.0887432
 -0.65789413]"
26,"Ecart de température optimisé à l'évaporateur, Doit être réfléchie en fonction des besoins et du site environnant., de surconsommation d'électricité des compresseurs pour un écart trop important d'1°C., Meilleure efficacité Réduction des investissements, Vérifier l'écart de température entre le fluide frigo et le produit refroidi (air ou eau). Si cet écart est supérieur à 7°C : vérifier si le dégivrage est adéquat, envisager d'augmenter la surface d'échange, envisager un pré-refroidissement, vérifier un manque de charge, Vérifier une pré-détente sur la ligne liquide ou une détente insuffisante., Afin d’extraire de la chaleur de la chambre froide, il est nécessaire de maintenir un écart de température suffisant entre le réfrigérant à l'évaporateur et la chambre froide. Mais si cet écart est trop important, on gaspillera de l’énergie. Ce type d’évaporateur s’utilise le plus souvent dans le froid commercial., Dans un cycle de refroidissement le but de l’évaporateur est de capteur la chaleur de la chambre de froide afin de refroidir celle-ci, la chaleur prélevée se calcule comme suit : Avec Qfroid : Energie extraite du milieu à refroidir [W] S : Surface d’échange [m²] K : Coefficient de transfert thermique [W.m-2.K-1] ∆T : Température d’entrée du fluide caloporteur – Température du fluide frigorifique La différence de température de l'évaporateur doit être ajustée : si l'écart est trop petit une grande surface d'échangeur sera nécessaire donc un coût trop élevé. Au contraire si l'écart de température est trop élevé, la surface d'échange sera faible mais la mise en oeuvre technique sera plus difficile.","[ 2.0989196  -0.94656605  1.0978172  ... -0.39518598 -0.61703587
  0.25229543]"
27,"Contrôle du traitement de l'eau des condenseurs de type évaporatif et des tours de refroidissement, Procédures régulière à mettre en place, de diminution de la consommation des compresseurs pour une diminution de la température de condensation de 10°C., Augmentation de la durée de vie des échangeurs. Augmentation du rendement (COP) du cycle frigorifique, Le traitement de l'eau est important et ne doit pas être négligé. Un traitement d'eau qui n'est pas suivi entraînera une corrosion rapide des condenseurs et des tours de refroidissement ainsi qu'un encrassement qui aura pour conséquence une augmentation de la température de condensation. Pour éviter cela, des procédures de vérification régulière peuvent être mises en en place. Ces vérifications analyseront la performance du traitement de l'eau. Il est important que des actions correctives soient mises en place une fois l'encrassement identifé., La solution est applicable aux groupes frigorifiques utilisant des condenseurs évaporatifs ou des tours de refroidissement., L'impact de la température de condensation sur la consommation d'énergie du compresseur intervient au niveau du COP (Coefficient Of Performance), qui caractérise le rendement de l'installation. Plus la température de condensation (ou sa pression) est basse, meilleur est le rendement de l'installation. Si les échangeurs sont encrassés, leur capacité d'échange thermique diminue. De ce fait, les compresseurs devront amener le fluide à une température de condensation plus élevée pour évacuer correctement la chaleur du fluide. Or ces quelques degrés supplémentaires coutent cher. Une surconsommation de 30 % est entrainée pour une augmentation de la température de condensation de 10%.","[ 2.3735266  -0.6622429   1.056706   ... -0.33264005 -1.0276337
 -0.33301553]"
28,"Ecart de température optimisé au condenseur, Variation de la température de l'air ambiant en fonction des saisons, de surconsommation d'électricité des compresseurs pour un écart trop important d'1°C., L'écart de température entre le fluide frigorigène et l'air extérieur. Si cet écart est supérieur à 15 °C: vérifier l'encrassement du condenseur, vérifier le bon fonctionnement du système d'évacuation de la chaleur (circuit d'eau, ventilateur…), remplacer le condenseur par un condenseur plus performant (condenseur évaporatifs). De plus, si écart est supérieur à 15 °C ( valeur moyenne à titre indicatif) alors que la maintenance est régulièrement faite, le condenseur a été mal dimensionné., Cette solution s'applique aux industries utilisant un système de production de froid., L'écart de température correspondant à un dimensionnement correct du condenseur doit toujours être maintenu pour assurer des échanges de chaleur corrects conformes au dimensionnement établi. S'il y a une dérive, la performance globale de l'installation frigorifique est plus faible que prévue: une surconsommation d'électricité est nécessaire pour atteindre les mêmes besoins en froid.","[ 1.6573154  -0.8737607   1.5846266  ... -0.04436233 -0.4437177
 -0.3082838 ]"
29,"Nettoyage des condenseurs et autres échangeurs, Nettoyage parfois difficile dans certaines configurations, de la consommation ponctuelle des compresseurs, Moins de risques de panne Encrassement très largement diminué Diminution des coûts d'écploitation Echange thermique amélioré (la vitesse de ventilation peut être diminuée), L'encrassement des condenseurs provoque une augmentation de la température de condensation engendrant une surconsommation. En effet, si le condenseur s’encrasse, les échanges thermiques entre le réfrigérant et l’ambiance sont diminués. Pour évacuer la chaleur requise, le compresseur devra alors évaporer le fluide à une température plus élevée, nécessitant une consommation électrique supplémentaire., La solution s'applique aux échangeurs de tous les groupes frigorifiques ; au condenseur, mais aussi à l'évaporateur et aux échangeurs intermédiaires., L’encrassement des échangeurs à un impact important et négatif sur le fonctionnement des systèmes thermodynamiques. Les dépôts de polluants jouent le rôle de barrière isolante et diminuent les transferts de chaleur. Une augmentation de 10°C de la température de condensation crée une consommation supplémentaire de 30%. Pour un condenseur à air, l’écart entre la température extérieure et la température de condensation ne doit pas être supérieure à 15 °C. Les économies d'énergies réalisables dépendent des habitudes de maintenance du site et du type d'échangeur. Le nettoyage des condenseurs à eau peut économiser jusqu'à 15 à 25 % de la consommation des condenseurs. Le nettoyage des condenseurs à air économise 10 % de la consommation s’il est fait annuellement et 30 % s’il n’a jamais été fait. Exemple après nettoyage d’un condenseur à refroidissement par air : Réduction de la vitesse de ventilation jusqu'à 50% Débit de vapeur horaire accrue de 30% Chute de 30% de la pression au sein de l'unité Augmentation de la production (en mégawatts) pouvant atteindre 20%","[ 2.2352736  -0.8867187   2.0524213  ...  0.03506636 -0.4729779
 -0.69969136]"
30,"Alimentation correcte en air du condenseur, Augmentation de la durée de vie des ventilateurs des condenseurs à air., Il est important de veiller à ce que les entrées d'air des condenseurs ne soient pas obstruées. Une mauvaise alimentation en air extérieur dégrade les performances des condenseurs car la température de condensation augmente. Le débit de ventilation étant fixe, l'air passant dans la batterie d'échange est alors de l'air rejeté, plus chaud. L'échange thermique entre l'air et le fluide frigorigène est alors dégradé impliquant une baisse du rendement du système frigorifique., Cette solution concerne les systèmes frigorifiques utilisant des condenseurs à air. La solution est particulièrement applicable dans le secteur de la Grande et Moyenne Surface de distribution où les condenseurs ne sont pas situés sur le toit, on voit souvent des déchets ou du matériel stockés contre le condenseur empêchant l'aspiration d'air de se faire correctement., L'air échangé au niveau des condenseurs à air doit être le plus frais possible car selon la qualité du condenseur, la température de condensation du fluide frigorigène est égale à la température de l'air + 10°C. Or, le rendement du système frigorifique est optimum si la température de condensation est faible.","[ 2.511118   -0.74277335  1.1808411  ... -0.6080071  -1.3757586
  0.1859319 ]"
