Solution_ID,Text,Embedding
25,"Optimisation des dégivrages des évaporateurs, Evaporateur, Froid, Utilités, Résistance électrique : Pas adéquat sur les cycles utilisant de l'ammoniac Coûteux en énergie sans possibilité de la récupérer. Dégivrage à air : Application limitée Possible dépôt de goutte d’eau sur la marchandise pouvant entrainer moisissures, de l'énergie consommée par l'installation frigorifique. Dégivrage à la demande : 15% à 20% d’économie par rapport à un dégivrage programmé (30min toute les 8h)., Résistance électrique : Faible encombrement Mise en œuvre simple Faible coût d’installation Injection de gaz chauds : Pas de consommation d’énergie supplémentaire","[ 2.046943   -0.29858413  0.33409515 ...  0.44674152 -0.7241134
 -0.6495726 ]"
26,"Ecart de température optimisé à l'évaporateur, Evaporateur, Froid, Utilités, Doit être réfléchie en fonction des besoins et du site environnant., de surconsommation d'électricité des compresseurs pour un écart trop important d'1°C., Meilleure efficacité Réduction des investissements","[ 0.69961333 -0.85848194  0.8887328  ...  0.02140672 -0.1847255
  0.07807046]"
27,"Contrôle du traitement de l'eau des condenseurs de type évaporatif et des tours de refroidissement, Maintenance, Froid, Utilités, Procédures régulière à mettre en place, de diminution de la consommation des compresseurs pour une diminution de la température de condensation de 10°C., Augmentation de la durée de vie des échangeurs. Augmentation du rendement (COP) du cycle frigorifique","[ 2.6964672  -0.7108291   0.93605864 ... -0.16578999 -0.27278548
  0.21504994]"
28,"Ecart de température optimisé au condenseur, Condenseur, Froid, Utilités, Variation de la température de l'air ambiant en fonction des saisons, de surconsommation d'électricité des compresseurs pour un écart trop important d'1°C.","[ 0.9229934  -1.0005447   1.0778185  ... -0.02198225 -0.7715373
 -0.15873002]"
29,"Nettoyage des condenseurs et autres échangeurs, Condenseur, Froid, Utilités, Nettoyage parfois difficile dans certaines configurations, de la consommation ponctuelle des compresseurs, Moins de risques de panne Encrassement très largement diminué Diminution des coûts d'écploitation Echange thermique amélioré (la vitesse de ventilation peut être diminuée)","[ 2.162749   -1.0235506   0.91743726 ...  0.34820384 -0.5945056
 -0.55776215]"
30,"Alimentation correcte en air du condenseur, Condenseur, Froid, Utilités, Augmentation de la durée de vie des ventilateurs des condenseurs à air.","[ 2.494488   -0.95057464  0.5714092  ...  0.5654135  -0.45257622
  0.4099858 ]"
31,"Purge règulière des incondensables, Maintenance, Froid, Utilités, Action périodique à maintenir régulièrement, Dispositif peu couteux, amortissement rapide Evite la corrosion Amélioration du rendement de l'installation Installation simple dans tous types de système Pas de baisse de pression dans les conduites","[ 2.0413687  -0.44634658  0.08193193 ...  1.2991835  -0.19001055
  0.35772204]"
32,"Réparation des fuites, tuyauteries, et changement des joints, Maintenance, Froid, Utilités, de l'énergie frigorifique produite par la centrale froid","[ 3.0292637  -0.5457774  -0.39178738 ...  1.006846   -1.0370607
  0.23500574]"
33,"Ouverture des portes des zones froides minimisée, Chambre froide, Froid, Utilités, ",[-0.5673897 -1.6072899 -1.448468  ...  0.568663  -1.8143642 -0.4553567]
34,"Augmentation de la température d'évaporation, Régulation, Froid, Utilités, Augmentation de température parfois limité par les besoins des procédés., d'économie d'énergie sur la consommation du compresseur par °C supplémentaire, Amélioration du rendement du groupe frigorifique.","[ 2.049632   -1.0425878   0.16502908 ...  0.23655443 -0.14268821
  0.44415075]"
35,"Diminution de la température de condensation, Régulation, Froid, Utilités, L'action peut être limité par la technologie des détendeurs installés., de diminution de la consommation des compresseurs pour une diminution de la température de condensation de 10°C., Amélioration du rendement du cycle frigorifique","[ 1.8887763  -0.66999805  0.32680008 ... -0.8424542  -0.45728454
 -0.24154459]"
36,"Diminution du taux d'air neuf en période de climatisation, Climatisation, CVC, Bâtiment, Nécessite la modification ou le remplacement des ventilateurs ou l'installation d'un variateur de vitesse Le débit ne doit pas être inférieur à la valeur réglementaire de 30m^3/h/pers Une maintenance plus strict peut être nécessaire pour éviter tout risque sanitaire dû à un air ambiant moins renouvellé, Conduit à un meilleur dimensionnement des ventilateurs et donc une consommation moindre Réduction de l'énergie à fournir pour refroidir l'air avant d'être soufflé dans le local Adaptation du taux d'air neuf à l'occupation réelle du bâtment ou à la saison","[ 0.5916802  -0.9755764   0.01211222 ...  0.19683294 -0.68773764
 -0.11186557]"
39,"Pilotage des compresseurs en cascade et compresseurs de puissances différentes, Régulation, Froid, Utilités, Evite la marche à vide des compresseurs Assure une sécurité de manoeuvre","[ 2.2394829  -0.43635803 -0.950118   ... -0.29464987  0.03497851
 -0.39032543]"
40,"Variation électronique de vitesse sur ventilateurs de soufflage des évaporateurs, Evaporateur, Froid, Utilités, de la consommation totale","[ 3.0357592  -1.0376345   0.1477271  ... -0.03750946 -0.70333886
 -0.49743903]"
41,"Mise en route graduelle des ventilateurs sur les aérocondenseurs, Condenseur, Froid, Utilités, ","[ 2.2209914  -1.3198079   0.43576515 ...  0.93892264 -0.22927414
  0.48311535]"
42,"Sous refroidissement optimisé, Régulation, Froid, Utilités, ","[ 2.1204624  -2.0680969  -0.06895952 ... -0.00873197 -0.16847537
 -0.7189706 ]"
43,"Gestion Technique Centralisée (GTC), Gestion et pilotage, Procédés, Coût initial élevé, qui dépend de la taille du système et de sa complexité. Instrumentation importante., Meilleure fiabilité des équipements Suivi des installations, pilotage à distance Optimisation de la maintenance","[ 1.930894    0.55176866  0.3618422  ...  0.01840171 -0.22786848
 -0.38956055]"
44,"Système de régulation des cordons chauffant d'une porte d'armoire verticale à froid négatif, Meuble frigorifique, Froid, Utilités, Faible coût Utilisation simple et sûre","[ 1.5084972  -0.5085673  -0.53636914 ...  0.81133425 -1.1152403
 -0.0418093 ]"
45,"Désurchauffeur pour récupérer la chaleur de condensation sur un cycle frigorifique., Récupération de chaleur, Froid, Utilités, Une modification du groupe existant peut être nécessaire, Réduction du réseau vapeur et diminution des pertes associées","[ 3.0971022  -0.4514585   1.1348641  ...  0.94104314 -0.934983
  0.07327235]"
46,"Récupérateur de chaleur de condensation sur un groupe de production de froid, Récupération de chaleur, Froid, Utilités, Une modification du groupe existant peut être nécessaire, de la chaleur perdue est récupérable., Réduction du réseau vapeur et diminution des pertes associées","[ 3.7811184  -0.6988378   1.7095913  ...  1.0980101  -1.1421659
  0.11923286]"
47,"Récupérateur de chaleur sur l'huile des compresseurs, Récupération de chaleur, Froid, Utilités, La solution n'est pas applicable à tous les types de compresseurs.","[ 3.2609599  -0.9752919  -0.10736905 ...  1.4090687  -0.39110157
 -0.8772857 ]"
48,"Machine frigorifique à absorption, Machines frigorifiques, Utilités, COP < 1 (car prise en compte de l'apport de chaleur au régénérateur), Appareils supplémentaires (absorbeur, générateur et échangeur) Températures au bouilleur au moins de l'ordre de 80 à 85 °C, nécessite d'une source de chaleur (vapeur sur site par exemple), Plus de compresseur Installation de pompe avec un coût plus faible Consommation de pompe inférieure à celle d'un compresseur Fluide dont l'impact sur la couche d'ozone et sur l'effet de serre est nul","[ 2.1410089  -1.0948372   0.78888154 ...  0.14415921 -0.7405014
  0.09954014]"
49,"Remplacement des détendeurs par une turbine, Détendeur, Froid, Utilités, ","[ 1.6252956   0.1967374  -0.4977725  ...  1.4453236   0.24221416
 -0.31203055]"
50,"Moteurs correctement dimensionnés, Moteur, Moteur, Utilités, Campagne de mesure en période de charge des moteurs Moteurs parfois difficilement accessibles, de la consommation du moteur. Le gain varie selon la taille du moteur. Il est d'environ 1% pour les gros moteurs (qui peuvent fonctionner à rendement élevé pour des charges de 30%) et de 3% pour les moteurs plus petits dont le rendement se dégrade à partir de 75%., Diminution des marches à vide du moteur.","[ 1.9322157   0.3670586   0.22457623 ...  1.0316542  -0.30135417
  0.14319804]"
51,"Dimensionnement des moteurs pour des charges variables, Ajustement production/besoin, Moteur, Utilités, ","[ 1.6075872  -0.59172416 -0.38716334 ...  0.2878422   1.0852232
  0.9582405 ]"
54,"Moteur à haut rendement, Moteur, Moteur, Utilités, de surcoût pour les moteurs d'une puissance supérieure à 20 kW, Sauf changement radical de technologie, les moteurs sont de même taille et ont une augmentation de poids d’environ 15 %., d'augmentation du rendement selon les puissance par rapport à la norme IE1, Anticipation des contraintes légales à venir. Gain sur la durée de vie du moteur.","[ 1.6188823   0.65388745  1.2038856  ...  0.93293124  0.73538786
 -1.1721195 ]"
55,"Transmissions à haute efficacité, Transmission, Moteur, Utilités, Arrêt du moteur lors du changement La solution est peu rentable sur des moteurs usagés mais elle est à considérer lors de leur remplacement, de la consommation du sous système entrainé par le moteur, Optimisation du rendement du système moteur couplé à l'unité entrainée par le moteur.","[ 1.761816    0.4313908   0.17188601 ...  0.17735174 -0.9095876
  0.45850497]"
56,"Contrôle de la qualité de puissance, Régulation, Moteur, Utilités, de la consommation du sous système entrainé par le moteur","[ 1.708916   -0.9851697   0.04427648 ...  0.06085014 -0.4130117
  0.11213752]"
57,"Contrôle de la température ambiante, Moteur, Moteur, Utilités, Certains locaux contenant le moteur sont difficiles à ventiler Mise en place d'un système de ventilation naturelle ou mécanique peut être à prévoir, Augmentation de la durée de vie du moteur. Amélioration du rendement du moteur","[ 1.711014   -0.42649916  0.07618556 ...  0.44926244 -0.44690967
  0.13834336]"
58,"Remplacement des moteurs plutôt qu'un rebobinage ou une réparation, Maintenance, Moteur, Utilités, Surcoût à l'investissement non négligeable., de la consommation électrique du moteur, Anticipation sur les contraintes légales à venir",[1.3953997  1.0017742  0.41642523 ... 0.56518495 0.16129582 0.22851272]
59,"Lubrification correcte des paliers conformément aux spécifications constructeur, Maintenance, Moteur, Utilités, Amélioration du rendement et de la durée de vie du moteur en réduisant les pertes par frottement Protection contre l'oxydation et la corrosion","[ 2.0844762  -0.09349971  0.750673   ...  0.9310286   0.8784249
  0.3604523 ]"
60,"Entretien et amélioration des transmissions, Transmission, Moteur, Utilités, de diminution des pertes au niveau de la transmission",[2.9576938  0.31676808 0.07426975 ... 0.22658066 0.21622166 0.9550435 ]
61,"Rebobinage de qualité des moteurs, Maintenance, Moteur, Utilités, Perte de rendement du moteur possible, de la consommation électrique du moteur., Investissement limité",[1.7433914  0.28684357 0.684678   ... 1.7070795  0.5328601  0.56674916]
62,"Ajustement de la tension des courroies et des alignements, Transmission, Moteur, Utilités, Si l’entretien des éléments de transmission (arbres, courroies) est négligé, les pertes peuvent aller de 0 à 45%., de la consommation électrique du moteur","[ 1.638677   -0.09510147  0.43183553 ...  1.0151917   0.2673193
  0.4614875 ]"
63,"Variateurs de vitesse en remplacement de vannes de laminages., Régulation, Pompe, Utilités, de la consommation ponctuelle de la pompe selon la charge","[ 2.426197   -0.20053829 -0.27888796 ...  0.01532969 -0.3981028
  0.14159967]"
64,"Pompe de surpression pour des hautes pressions ponctuelles, Pompe de surpression, Pompe, Utilités, de la consommation annuelle de la pompe","[ 3.601679   -0.99650955  0.1833287  ...  0.38217497 -0.00832626
 -0.02454005]"
65,"Pompes en parallèle, mise en route en fonction du besoin, Régulation, Pompe, Utilités, Necessité de modifier le réseau de conduits Etude préalable afin de déterminer les besoins réels de pompage Installation de capteurs à des endroits stratégiques afin de connaître le besoin réel Adaptation des puissances des pompes en cas de passage de pompe en série en parallèle, Réduction de la consommation énergétique puisque les pompes démarrent en fonction du besoin Augmentation de la durée de vie des pompes en ne les faisant fonctionner que lorsque c'est nécessaire Meilleur gestion des pics de demande","[ 2.016077   -1.1987553  -0.11742263 ...  0.9291145  -0.45656058
 -0.530092  ]"
66,"Matériel de mesure pour contrôler la perte de charge, et les débits des pompes., Mesure et comptage d’énergie, Management (ISO 50 001), Investissement plus important pour des appareils résistants aux conditions extrèmes (chaleur, froid, humidité ...) ou nécessitant une acquisition numérique Choix pertinent des lieux de mesure, Connaissance de l'état du réseau, de l'évolution des pertes de charge dans le réseau et des besoins Gestion facilité et anticipation possible des problèmes sur le réseau Identification plus facile des points à optimiser","[ 1.2067446  -0.43201238  0.5419821  ...  0.5441229   0.07080983
 -0.12892467]"
67,"Réduction du besoin de pompage non nécessaire, Ajustement production/besoin, Pompe, Utilités, ","[ 2.0380054  -0.7552317  -0.8206074  ...  0.7850656   0.27732486
 -0.20321262]"
68,"Fermeture des parties du circuit non utilisées, Réseau, Pompe, Utilités, Mise hors service du réseau éventuelle, Les gains dépendent de la longueur de réseau qui a été retiré., Réduction des pertes de charge Diminution du besoin en pompage Réduction éventuelle de l'encombrement","[ 2.5850952  -0.34263214  0.93519974 ...  0.42128623 -0.9365886
 -0.3651245 ]"
69,"Purges d'air régulières sur le réseau, Réseau, Pompe, Utilités, ","[ 3.3458512  -1.2353731   0.07702191 ...  0.4611866  -0.4518445
  0.40407878]"
70,"Identification et remplacement des pompes surdimensionnées, Pompe, Pompe, Utilités, de la consommation de la pompe, Fonctionnemment des pompes proche de leur rendement optimum.","[ 3.3991044  -1.0022261   0.0500957  ...  1.092473    0.17563425
 -1.2002525 ]"
71,"Réparation des fuites, Réseau, Pompe, Utilités, Le coût de la campagne de détection et des réparations dépendra de la taille et de l’état de l’installation, Il est recommandé d’effectuer une détection des fuites lorsque les ateliers sont à l’arrêt. Un programme de maintenance est conseillé pour garder le taux de fuite au plus bas L'investissement dans un appareil à ultrason peut être nécessaire pour la détection des fuites, Réduction de la consommation des pompes du réseau Diminution de la pression de fonctionnement","[ 2.2431393  -0.57741857  0.04199448 ... -0.06047441 -0.58863413
  0.04248167]"
72,"Vérification de l'usure des pompes, et identification des pompes en cavitation., Maintenance, Pompe, Utilités, Certaines pompes peuvent être difficiles d'accès rendent la vérification ardue, Augmentation de la durée de vie des pompes Anticipation des problèmes avant qu'ils ne deviennent irréversibles (casse de la pompe)","[ 2.1896968  -0.35683942  0.24185158 ...  1.1337858  -0.12328047
 -0.48748648]"
73,"Usinage du diamètre des roues des pompes centrifuges, Pompe, Pompe, Utilités, Campagne d'analyse du dimentionnement des pompes nécessaire avant la mise en place de la solution, de la consommation de la pompe, Adaptation de la consommation de la pompe au besoin réel du réseau","[ 2.4976168  -0.6550555  -0.50394756 ...  1.3648182  -0.8731254
 -1.8099368 ]"
74,"Filtre interne de réduction de frottements dans la pompe (sur les impulseurs), Pompe, Pompe, Utilités, de la consommation de la pompe","[ 3.1666496  -0.02861819  1.3613976  ...  1.4331     -0.64153904
 -1.0836527 ]"
75,"Diminution des débits et de la pression de fonctionnement aux minimum requis, Ajustement production/besoin, Pompe, Utilités, Etude préalable nécessaire pour définir les besoins réels de l'installation Nécessite un réajustement si augmentation des pertes de charge après une modification du réseau Remplacement des pompes parfois nécessaire pour éviter un fonctionnement à vide, Diminution de la consommation des pompes du réseau Augmentation de la durée de vie des pompes et autres équipements du réseau Peut conduire à la suppression de pompes devenues superflues","[ 2.1675835  -1.2987298   0.4514932  ...  0.8004294  -0.46334538
 -0.35115278]"
76,"Diminution des pertes de charges, Réseau, Pompe, Utilités, Mise hors service du réseau afin de pouvoir le modifier Certaines canalisations sont difficiles d'accès (enfouissement, encombrement ...) Achat éventuel d'équipements de tuyauterie pour remplacer ceux existants., Réduction de la consommation des pompes Diminution du besoin en pompage","[ 2.171229   -0.16070633  0.831367   ...  0.54014236 -1.1154095
 -0.10495672]"
77,"Diminution des débits by-pass, Réseau, Pompe, Utilités, Modification du réseau d'eau existant","[ 1.590022   -0.4752373  -0.34846687 ...  0.27880892 -1.776312
  0.44542104]"
78,"Consommation de biogaz, Valorisation, Méthanisation / Biogaz, Nouvelles énergies, Les investissements nécessaires pour les systèmes fonctionnement au biogaz sont encore importants. La production de biogaz entraîne des coûts d'exploitation importants., L'utilisation de biogaz permet de manière indirecte de soutenir la valorisation des déchets, de l'imiter leur impact environnemental en évitant les émissions de Gaz à Effet de Serre (GES) dans l’atmosphère, et en valorisant leur potentiel énergétique. L'utilisation de biogaz permet de diminuer la dépendance aux énergies fossiles. Le digestat, résidu de la méthanisation, peut être valorisé en aval comme compost ou engrais naturel. Son utilisation permet alors d'éviter l'utilisation d'engrais chimiques. La combustion de biogaz pemet de diviser par 2 les émissions sonores du moteur et d'atténuer ses vibrations.","[ 1.4388317  -0.24782968  0.27035132 ...  1.5388905   0.59063745
 -1.3024349 ]"
79,"Variateur de vitesse sur ventilateur centrifuge pour gestion du débit d'air optimisé, Régulation, Ventilation, Utilités, ","[ 2.0317674  -1.6184905   1.024721   ... -0.3209579  -0.7873449
 -0.25318092]"
80,"Ventilateur avec un régime optimal correspond aux besoins spécifiques de l'installation, Gestion et pilotage, Ventilation, Utilités, de la consommation propre du système","[ 1.3253475  -1.556016    0.21392934 ...  0.5807133  -0.6943491
  0.7300138 ]"
81,"Fonctionnement du ventilateur d'extraction au fonctionnement du process industriel, Gestion et pilotage, Ventilation, Utilités, Le bon type d'automatisation pour adapter le besoin est à réfléchir en amont., Limitation des gaspillages d'énergie","[ 2.5950959  -0.14736108 -0.33674726 ...  0.5078592  -0.74879926
  0.36158273]"
82,"Diminution des pertes de charges du réseau, Réseau, Ventilation, Utilités, L'investissement dépend de la taille du réseau mais reste marginal. Il se limitera à l'achat éventuel d'équipements de tuyauterie pour remplacer ceux existants., Mise hors service du réseau afin de pouvoir le modifier Certaines canalisations sont difficiles d'accès (enfouissement, encombrement ...), de la consommation propre du système, Réduction du débit de soufflage nécessaire Diminution de la consommation des ventilateurs","[ 1.6265107   0.12704185  0.5264815  ...  0.33943483 -1.0628507
 -0.06342269]"
83,"Ventilateur avec roue à réaction en remplacement d'un ventilateur avec roue à action, Ventilateur, Ventilation, Utilités, de la consommation propre du ventilateur","[ 2.2486997  -0.68659633  0.83652234 ...  0.6635681  -1.6054817
  0.23673066]"
84,"Remplacement des courroies trapézoïdales par des transmissions directes, Ventilateur, Ventilation, Utilités, Modification du système en place. L'accouplement direct du moteur au ventilateur n'est pas toujours possible. Désacouplement du moteur au ventilateur plus compliqué qu'avec des courroies., de la consommation propre du ventilateur. La consommation est variable e fonction de la puissance du ventilateur. Le gain min est pour ceux de puissance importante, le gain max pour ceux de petite puissance.","[ 1.6290013  -0.35948202 -0.09028188 ...  0.60282147 -0.68880624
  0.10198963]"
85,"Remplacement des courroies trapézoïdales par des courroies plates, Ventilateur, Ventilation, Utilités, de la consommation propre du ventilateur","[ 1.494093   -0.7870428  -0.46948946 ...  0.8157295   0.07607113
 -0.04827613]"
86,"Fractionnement de l'installation de ventilation générale en plusieurs unités, Gestion et pilotage, Ventilation, Utilités, ","[ 1.597515   -0.774221    0.44707477 ...  0.30766305 -1.607298
  0.35451436]"
87,"Isolation des gaines lorsque l'air est chaud, Réseau, Ventilation, Utilités, ","[ 1.6045243  -1.32854     0.52741164 ...  1.0029684  -2.940659
  0.7070719 ]"
88,"Mesure des valeurs clés de l'installation pour repérer rapidement les anomalies, Gestion et pilotage, Ventilation, Utilités, ","[ 1.579017   -0.3733318  -0.1601892  ...  0.8934065   0.21768756
 -0.4518999 ]"
89,"Nettoyage et dépoussiérage des conduites et remplacement régulierer des filtres, Maintenance, Ventilation, Utilités, ","[ 1.5101722  -0.8588288   0.9926461  ...  1.5356162  -0.44474262
 -0.98775035]"
90,"Diminution des fuites sur le réseau aéraulique en resserrant les joints, Maintenance, Ventilation, Utilités, ","[ 1.604413   -0.04122899  0.35793772 ...  0.2784936  -0.3728983
  0.4572297 ]"
91,"Equilibrage du réseau aéraulique, Réseau, Ventilation, Utilités, de la consommation propre du ventilateur","[ 2.536683   -1.8660626   0.5343099  ...  0.72342336 -1.3093604
  0.7918589 ]"
92,"Remplacement des ventilateurs surdimensionnés par des moteurs haute efficacité (IE3 par exemple), Ventilateur, Ventilation, Utilités, de la consommation du ventilateur selon les puissances.","[ 2.3271117  -0.03289658  0.348226   ...  0.8940993  -0.63542175
  0.15266179]"
93,"Vérification et diminution des débits d'air si possible, Ajustement production/besoin, Ventilation, Utilités, de la consommation de l'appareil suite à une réduction de débit de 20%.","[ 1.7446308  -1.4656776   0.2507151  ... -0.82652885 -0.65484107
  0.5264148 ]"
94,"Epurateur pour réduire le taux d'air neuf en hiver, Ajustement production/besoin, Ventilation, Utilités, sur la consommation du chauffage.","[ 1.8223463  -1.7350188   0.4554609  ...  0.55058956 -0.3641716
  0.66486543]"
95,"Récupérateur de chaleur air neuf/air extrait, Récupération de chaleur, Ventilation, Utilités, de la consommation ponctuelle de l'unité","[ 3.7365546  -1.2063738   1.4323066  ...  1.5699456  -0.84900886
  1.0755696 ]"
97,"Amélioration de l'isolation des bâtiments, Isolation, Enveloppe, Bâtiment, L’investissement initial est important. Les temps de retour sur investissements sont souvent supérieurs à 10 ans. En plus des coûts des matériaux, il faut prévoir des frais supplémentaires pour la main d’œuvre. Les travaux sont souvent longs., Gain sur la consommation d’énergie primaire par la réduction des besoins en chauffage et en climatisation. Meilleur confort thermique été comme hiver. L’isolation thermique peut apporter une isolation acoustique supplémentaire.",[0.26881778 0.28535268 0.29819587 ... 1.2253971  0.0705543  0.42269716]
99,"Réduction des infiltrations d'air, Etanchéité et infiltrations, Enveloppe, Bâtiment, Les infiltrations d'air représentent 14 à 18 % de la consommation énergétique d'un bâtiment., Réduction du chauffage en hiver et de la climatisation en été.","[ 1.2612625  -0.4035429   0.30436927 ... -0.23642217 -0.08070315
  0.34444448]"
100,"Optimisation de la fermeture automatique des portes logistiques, Etanchéité et infiltrations, Enveloppe, Bâtiment, Composante comportementale de la part des équipes de la logistique., Diminution des courants d’air ; Diminution du brassage des polluants.","[ 1.6630666   0.33611628  0.96262175 ... -0.3885313  -0.9395112
 -0.7400827 ]"
102,"Réduction des apports de chaleur dans les espaces climatisés, Climatisation, CVC, Bâtiment, Solution tributaire du comportement des usagers Redisposition du local parfois difficile, Diminution de la température de la pièce Diminution du temps de fonctionnement du climatiseur et donc de sa consommation","[ 0.4917065  -0.5118826   0.8100196  ... -0.09005834 -1.4512712
 -0.71057236]"
103,"Ne pas chauffer et climatiser en même temps, Climatisation, CVC, Bâtiment, Solution dépendante du comportement des usagers, Réduction de la consommation des radiateurs en hiver ou de la climatisation en période chaude Amélioration du confort thermique de la pièce","[ 0.8612832  -0.5123617   0.42370313 ...  0.5610634  -1.8618381
  0.11569581]"
