Solution_ID,Text,Embedding
56,"Contrôle de la qualité de puissance, Régulation, de la consommation du sous système entrainé par le moteur","[ 1.059291   -0.95329183  0.27145284 ... -0.5850001  -0.6274034
  0.11822677]"
57,"Contrôle de la température ambiante, Moteur, Certains locaux contenant le moteur sont difficiles à ventiler Mise en place d'un système de ventilation naturelle ou mécanique peut être à prévoir, Augmentation de la durée de vie du moteur. Amélioration du rendement du moteur","[ 1.5179706  -0.30936965  0.15020171 ...  0.25540185 -0.5599536
  0.17761695]"
58,"Remplacement des moteurs plutôt qu'un rebobinage ou une réparation, Maintenance, Surcoût à l'investissement non négligeable., de la consommation électrique du moteur, Anticipation sur les contraintes légales à venir",[0.92009044 1.4332814  0.64632297 ... 0.338959   0.03137033 0.15658474]
59,"Lubrification correcte des paliers conformément aux spécifications constructeur, Maintenance, Amélioration du rendement et de la durée de vie du moteur en réduisant les pertes par frottement Protection contre l'oxydation et la corrosion",[1.8735411  0.01463729 1.1494207  ... 0.87152946 0.9311926  0.38814816]
60,"Entretien et amélioration des transmissions, Transmission, de diminution des pertes au niveau de la transmission","[ 2.4423544   0.96331686  0.63256884 ... -0.55486566  0.05967111
  0.39742738]"
61,"Rebobinage de qualité des moteurs, Maintenance, Perte de rendement du moteur possible, de la consommation électrique du moteur., Investissement limité",[1.5406489  0.59510326 1.1106743  ... 1.4100941  0.4432051  0.4170831 ]
62,"Ajustement de la tension des courroies et des alignements, Transmission, Si l’entretien des éléments de transmission (arbres, courroies) est négligé, les pertes peuvent aller de 0 à 45%., de la consommation électrique du moteur","[ 1.5295534  -0.00987916  0.6315266  ...  1.0075567   0.16901495
  0.280467  ]"
63,"Variateurs de vitesse en remplacement de vannes de laminages., Régulation, de la consommation ponctuelle de la pompe selon la charge","[ 1.7517387   0.11707092 -0.12065769 ... -0.66518265 -0.6340212
  0.48897508]"
64,"Pompe de surpression pour des hautes pressions ponctuelles, Pompe de surpression, de la consommation annuelle de la pompe","[ 3.2962568  -0.6887953   0.5152361  ... -0.14673594 -0.24351622
  0.2653977 ]"
65,"Pompes en parallèle, mise en route en fonction du besoin, Régulation, Necessité de modifier le réseau de conduits Etude préalable afin de déterminer les besoins réels de pompage Installation de capteurs à des endroits stratégiques afin de connaître le besoin réel Adaptation des puissances des pompes en cas de passage de pompe en série en parallèle, Réduction de la consommation énergétique puisque les pompes démarrent en fonction du besoin Augmentation de la durée de vie des pompes en ne les faisant fonctionner que lorsque c'est nécessaire Meilleur gestion des pics de demande","[ 1.8630279  -1.1721916  -0.07336999 ...  0.87224    -0.4427473
 -0.56947976]"
66,"Matériel de mesure pour contrôler la perte de charge, et les débits des pompes., Mesure et comptage d’énergie, Investissement plus important pour des appareils résistants aux conditions extrèmes (chaleur, froid, humidité ...) ou nécessitant une acquisition numérique Choix pertinent des lieux de mesure, Connaissance de l'état du réseau, de l'évolution des pertes de charge dans le réseau et des besoins Gestion facilité et anticipation possible des problèmes sur le réseau Identification plus facile des points à optimiser","[ 1.3592231  -0.49253672  0.31443292 ...  0.79607034  0.20762788
 -0.19678742]"
67,"Réduction du besoin de pompage non nécessaire, Ajustement production/besoin, ","[ 1.5702301  -0.13425978 -0.38249925 ...  0.59893006  0.26758277
  0.1543406 ]"
68,"Fermeture des parties du circuit non utilisées, Réseau, Mise hors service du réseau éventuelle, Les gains dépendent de la longueur de réseau qui a été retiré., Réduction des pertes de charge Diminution du besoin en pompage Réduction éventuelle de l'encombrement","[ 2.3522127   0.00615278  1.4030929  ...  0.41685745 -1.0202465
 -0.45013228]"
69,"Purges d'air régulières sur le réseau, Réseau, ","[ 3.2943394  -0.678692    0.20303753 ... -0.07782124 -0.53732437
  0.7332645 ]"
70,"Identification et remplacement des pompes surdimensionnées, Pompe, de la consommation de la pompe, Fonctionnemment des pompes proche de leur rendement optimum.","[ 2.9752598  -0.49886388  0.39335805 ...  0.7639976   0.02724571
 -0.8198109 ]"
71,"Réparation des fuites, Réseau, Le coût de la campagne de détection et des réparations dépendra de la taille et de l’état de l’installation, Il est recommandé d’effectuer une détection des fuites lorsque les ateliers sont à l’arrêt. Un programme de maintenance est conseillé pour garder le taux de fuite au plus bas L'investissement dans un appareil à ultrason peut être nécessaire pour la détection des fuites, Réduction de la consommation des pompes du réseau Diminution de la pression de fonctionnement","[ 2.140485   -0.41130355  0.13302833 ... -0.27580664 -0.5848323
  0.03085983]"
72,"Vérification de l'usure des pompes, et identification des pompes en cavitation., Maintenance, Certaines pompes peuvent être difficiles d'accès rendent la vérification ardue, Augmentation de la durée de vie des pompes Anticipation des problèmes avant qu'ils ne deviennent irréversibles (casse de la pompe)","[ 2.1602993  -0.08903758  0.43513304 ...  1.0234599  -0.11933196
 -0.4592521 ]"
73,"Usinage du diamètre des roues des pompes centrifuges, Pompe, Campagne d'analyse du dimentionnement des pompes nécessaire avant la mise en place de la solution, de la consommation de la pompe, Adaptation de la consommation de la pompe au besoin réel du réseau","[ 2.389413   -0.5999036  -0.45713925 ...  1.1226424  -0.9281569
 -1.7010624 ]"
74,"Filtre interne de réduction de frottements dans la pompe (sur les impulseurs), Pompe, de la consommation de la pompe",[ 2.7697873  0.5756989  2.0228007 ...  1.0537578 -1.0446709 -0.8652541]
75,"Diminution des débits et de la pression de fonctionnement aux minimum requis, Ajustement production/besoin, Etude préalable nécessaire pour définir les besoins réels de l'installation Nécessite un réajustement si augmentation des pertes de charge après une modification du réseau Remplacement des pompes parfois nécessaire pour éviter un fonctionnement à vide, Diminution de la consommation des pompes du réseau Augmentation de la durée de vie des pompes et autres équipements du réseau Peut conduire à la suppression de pompes devenues superflues","[ 2.0968406  -1.2061275   0.4533949  ...  0.685354   -0.39184216
 -0.2444451 ]"
76,"Diminution des pertes de charges, Réseau, Mise hors service du réseau afin de pouvoir le modifier Certaines canalisations sont difficiles d'accès (enfouissement, encombrement ...) Achat éventuel d'équipements de tuyauterie pour remplacer ceux existants., Réduction de la consommation des pompes Diminution du besoin en pompage","[ 1.9754229   0.14553003  1.0970585  ...  0.4083044  -1.1457986
 -0.03626724]"
77,"Diminution des débits by-pass, Réseau, Modification du réseau d'eau existant","[ 1.063205   -0.06230368 -0.05624344 ... -0.07533874 -2.2054396
  0.79762393]"
78,"Consommation de biogaz, Valorisation, Les investissements nécessaires pour les systèmes fonctionnement au biogaz sont encore importants. La production de biogaz entraîne des coûts d'exploitation importants., L'utilisation de biogaz permet de manière indirecte de soutenir la valorisation des déchets, de l'imiter leur impact environnemental en évitant les émissions de Gaz à Effet de Serre (GES) dans l’atmosphère, et en valorisant leur potentiel énergétique. L'utilisation de biogaz permet de diminuer la dépendance aux énergies fossiles. Le digestat, résidu de la méthanisation, peut être valorisé en aval comme compost ou engrais naturel. Son utilisation permet alors d'éviter l'utilisation d'engrais chimiques. La combustion de biogaz pemet de diviser par 2 les émissions sonores du moteur et d'atténuer ses vibrations.","[ 1.4959457  -0.18148886  0.30468264 ...  1.5674788   0.54296887
 -1.1839072 ]"
79,"Variateur de vitesse sur ventilateur centrifuge pour gestion du débit d'air optimisé, Régulation, ","[ 2.3396468  -1.2170013   1.2369835  ... -0.5333095  -0.5212498
 -0.32464358]"
80,"Ventilateur avec un régime optimal correspond aux besoins spécifiques de l'installation, Gestion et pilotage, de la consommation propre du système","[ 0.5625994  -1.1507906   0.7021888  ...  0.18570264 -0.561808
  0.6562902 ]"
81,"Fonctionnement du ventilateur d'extraction au fonctionnement du process industriel, Gestion et pilotage, Le bon type d'automatisation pour adapter le besoin est à réfléchir en amont., Limitation des gaspillages d'énergie","[ 2.7571998   0.11574161 -0.28353736 ...  0.327408   -0.61398405
  0.13866071]"
82,"Diminution des pertes de charges du réseau, Réseau, L'investissement dépend de la taille du réseau mais reste marginal. Il se limitera à l'achat éventuel d'équipements de tuyauterie pour remplacer ceux existants., Mise hors service du réseau afin de pouvoir le modifier Certaines canalisations sont difficiles d'accès (enfouissement, encombrement ...), de la consommation propre du système, Réduction du débit de soufflage nécessaire Diminution de la consommation des ventilateurs","[ 1.5644989   0.34013548  0.6521765  ...  0.18577719 -0.9991171
 -0.20048858]"
83,"Ventilateur avec roue à réaction en remplacement d'un ventilateur avec roue à action, Ventilateur, de la consommation propre du ventilateur","[ 1.7931248  -0.20699823  1.089405   ...  0.31626856 -1.7343371
 -0.00389601]"
84,"Remplacement des courroies trapézoïdales par des transmissions directes, Ventilateur, Modification du système en place. L'accouplement direct du moteur au ventilateur n'est pas toujours possible. Désacouplement du moteur au ventilateur plus compliqué qu'avec des courroies., de la consommation propre du ventilateur. La consommation est variable e fonction de la puissance du ventilateur. Le gain min est pour ceux de puissance importante, le gain max pour ceux de petite puissance.","[ 1.6572287  -0.13712661 -0.00961047 ...  0.53998095 -0.575267
 -0.03479829]"
85,"Remplacement des courroies trapézoïdales par des courroies plates, Ventilateur, de la consommation propre du ventilateur","[ 0.8445379  -0.06063952 -0.3624536  ...  0.56050926  0.15208639
 -0.5996774 ]"
86,"Fractionnement de l'installation de ventilation générale en plusieurs unités, Gestion et pilotage, ",[ 1.8384255 -0.3807456  0.8246611 ...  0.4250372 -1.7531073  0.1448968]
87,"Isolation des gaines lorsque l'air est chaud, Réseau, ",[ 1.7700517 -0.7492915  0.7049273 ...  1.043669  -3.6707184  0.5191973]
88,"Mesure des valeurs clés de l'installation pour repérer rapidement les anomalies, Gestion et pilotage, ","[ 1.5204366  -0.00509867  0.05916081 ...  0.74808824  0.35559773
 -0.9136222 ]"
89,"Nettoyage et dépoussiérage des conduites et remplacement régulierer des filtres, Maintenance, ",[ 1.6863183 -0.4506602  1.135593  ...  1.5933578 -0.3312708 -1.4339318]
90,"Diminution des fuites sur le réseau aéraulique en resserrant les joints, Maintenance, ","[ 1.9222087   0.5132319   0.4685187  ...  0.01755214 -0.23415498
  0.38354337]"
91,"Equilibrage du réseau aéraulique, Réseau, de la consommation propre du ventilateur","[ 2.8447506  -1.4208701   0.9921163  ...  0.32604164 -1.1438512
  0.47146505]"
92,"Remplacement des ventilateurs surdimensionnés par des moteurs haute efficacité (IE3 par exemple), Ventilateur, de la consommation du ventilateur selon les puissances.","[ 1.8947973   0.63692105  0.5196939  ...  0.59629774 -0.6152837
 -0.02684369]"
93,"Vérification et diminution des débits d'air si possible, Ajustement production/besoin, de la consommation de l'appareil suite à une réduction de débit de 20%.","[ 1.4566633  -1.0001966   0.5957675  ... -1.391579   -0.52823454
  0.19281706]"
94,"Epurateur pour réduire le taux d'air neuf en hiver, Ajustement production/besoin, sur la consommation du chauffage.","[ 1.7380568  -1.3355799   0.76520073 ...  0.29978165 -0.07444636
  0.4734901 ]"
95,"Récupérateur de chaleur air neuf/air extrait, Récupération de chaleur, de la consommation ponctuelle de l'unité","[ 4.2512054  -0.9626006   2.191031   ...  1.5869797  -0.84576887
  1.0530273 ]"
97,"Amélioration de l'isolation des bâtiments, Isolation, L’investissement initial est important. Les temps de retour sur investissements sont souvent supérieurs à 10 ans. En plus des coûts des matériaux, il faut prévoir des frais supplémentaires pour la main d’œuvre. Les travaux sont souvent longs., Gain sur la consommation d’énergie primaire par la réduction des besoins en chauffage et en climatisation. Meilleur confort thermique été comme hiver. L’isolation thermique peut apporter une isolation acoustique supplémentaire.",[0.38341382 0.3141185  0.2708969  ... 1.4343777  0.01714208 0.38790682]
99,"Réduction des infiltrations d'air, Etanchéité et infiltrations, Les infiltrations d'air représentent 14 à 18 % de la consommation énergétique d'un bâtiment., Réduction du chauffage en hiver et de la climatisation en été.","[ 1.5603006  -0.41398022  0.29132304 ... -0.05420424 -0.26947406
  0.37225586]"
100,"Optimisation de la fermeture automatique des portes logistiques, Etanchéité et infiltrations, Composante comportementale de la part des équipes de la logistique., Diminution des courants d’air ; Diminution du brassage des polluants.","[ 1.9653554   0.56658894  1.0790683  ... -0.4437899  -1.0559039
 -0.6887443 ]"
102,"Réduction des apports de chaleur dans les espaces climatisés, Climatisation, Solution tributaire du comportement des usagers Redisposition du local parfois difficile, Diminution de la température de la pièce Diminution du temps de fonctionnement du climatiseur et donc de sa consommation","[ 0.4736067  -0.45788836  0.9654577  ... -0.14227627 -1.6189778
 -0.9136747 ]"
103,"Ne pas chauffer et climatiser en même temps, Climatisation, Solution dépendante du comportement des usagers, Réduction de la consommation des radiateurs en hiver ou de la climatisation en période chaude Amélioration du confort thermique de la pièce","[ 0.8695938  -0.47808304  0.81882316 ...  0.49690863 -2.0545309
  0.04474832]"
104,"Pompe à chaleur haute température pour valoriser la vapeur basse pression, Récupération de chaleur, Prix deux fois supérieur à une PAC basse pression, Expertise conseillée avant installation, afin de savoir s'il s'agit d'une solution pertinente, Peut chauffer de l'eau jusqu'à une température de 80 °C à partir d'une température extérieur de 20°C. COP compris entre 3 et 5 Facilité d'installation sur le réseau","[ 2.8919675  -0.61224854  0.4209204  ...  0.35118487 -0.46740666
 -0.07236528]"
105,"Système de chauffage radiant (zones occupées) couplé à une réduction des températures (zones non occupées), Chauffage, Installation de chauffage radiant ( moyenne de : 230-450 €), plus chers que des convecteurs Réduction de température dans les zones non occupées : dépend du confort thermique désiré et du comportement des usagers, Meilleur confort thermique Consommation électrique plus faible Installation simple, peu d'encombrement","[ 0.628856    0.06819121 -0.05420158 ...  0.868707   -1.5286809
  0.30446485]"
108,"Diminution des températures de consignes de chauffage, Chauffage, La baisse de la consigne est limité par le confort du personnel., de diminution de la puissance thermique par degré abaissé sur la consigne","[-0.49164164  0.01045689 -0.3786135  ... -0.16967063 -1.9841386
  0.74843615]"
109,"Maintenance régulière des systèmes de climatisation, Climatisation, Parfois nécessaire de passer par une société spécialisé, de la consommation électrique si la maintenance est effectuée correctement., Coût de maintenance réduit Augmentation de la durée de vie du système Efficacité accrue","[ 1.3022232  -0.1774415   0.91923434 ...  0.32440338 -0.521797
  0.07014155]"
110,"Free-cooling pour les espaces réfrigérés, Climatisation, Mise en place d'une régulation sur l'apport d'air neuf à asservir à deux sondes de températures (intérieur et extérieur)., Diminution de la consommation du poste climatisation","[ 0.350253   -0.8667243   0.5106391  ... -0.60096097 -1.2208045
 -0.682287  ]"
111,"Free-chilling par un court d'eau à proximité., Condenseur, Une unité de filtration de l'eau pompé doit être ajoutée. Efficacité réduite en été et mi saison., Diminution de la consommation du poste climatisation Diminution des émissions de CO2.",[ 1.7049656 -2.0543041  1.2693319 ...  0.4263517 -1.4149562  0.3498958]
