Solution_ID,Text,Embedding
102,"Réduction des apports de chaleur dans les espaces climatisés, Climatisation","[-0.02351305 -0.8080998   1.1085976  ...  0.13447556 -1.8730035
 -1.4449147 ]"
103,"Ne pas chauffer et climatiser en même temps, Climatisation","[ 0.8050521  -0.93649685 -0.0366857  ...  0.78203636 -2.8499353
 -0.55804926]"
104,"Pompe à chaleur haute température pour valoriser la vapeur basse pression, Récupération de chaleur","[ 4.4264703  -1.2591188   2.577746   ...  0.7450806  -0.71130735
 -0.23669247]"
105,"Système de chauffage radiant (zones occupées) couplé à une réduction des températures (zones non occupées), Chauffage","[ 1.2824734  -0.64160264 -0.65477484 ...  0.0773676  -2.4573064
  0.11307226]"
108,"Diminution des températures de consignes de chauffage, Chauffage","[-7.2536576e-01 -1.1361835e+00  2.3978767e-01 ... -6.0081482e-05
 -3.0664644e+00 -1.9247882e-02]"
109,"Maintenance régulière des systèmes de climatisation, Climatisation","[ 1.5953064  -0.6990953  -0.24259783 ...  0.2019829  -2.4230092
 -1.1647614 ]"
110,"Free-cooling pour les espaces réfrigérés, Climatisation","[ 0.39441806 -2.7993824  -0.11645649 ... -0.09548412 -2.9171026
 -0.40166065]"
111,"Free-chilling par un court d'eau à proximité., Condenseur","[ 1.7634966  -2.2533538  -0.92122805 ... -0.2320718  -2.801785
  0.80058986]"
113,"Compensation de l'énergie réactive, Condensateur","[ 0.71905017 -0.6377282   1.0948305  ... -0.18090524 -1.1932787
  1.6153826 ]"
114,"Filtres anti-harmoniques proche des sources très polluantes, Filtre",[0.02765331 0.39372623 0.6699511  ... 0.7703855  0.22924699 1.0082034 ]
115,"Circuits séparés pour les systèmes générateurs d'harmoniques et pour les circuits sensibles aux harmoniques, Réseau","[ 1.6316757  -0.4349943  -0.95920336 ... -0.00643108  0.05690725
  0.35065246]"
116,"Diamètre double pour les fils neutres près des charges génératrices d'harmoniques, Réseau","[ 0.91915214 -0.60395324 -0.07932092 ...  2.1293874  -0.89181095
  0.00835082]"
117,"Séparation des circuits alimentant les gros moteurs pour éviter que les autres appareils subissent les chutes de tensions crées lors de leur démarrage, Réseau","[ 1.6458687  -0.73135674  0.14623013 ...  0.8025015  -1.1183069
 -0.09612399]"
118,"Dimensionnement des câbles correct et vérifié, Gestion et pilotage","[ 1.0308865   0.4794689   0.23902284 ...  1.697674   -0.6926438
 -0.9159593 ]"
120,"Transformateur haut rendement, Transformateur","[ 4.242201    1.7810545  -0.5245585  ... -0.02622565  0.48907167
 -1.7374614 ]"
121,"Dimensionnement des transformateurs en adéquation avec l'utilisation, Transformateur","[ 2.1309364   0.84029627  0.5060234  ...  0.47921258 -0.3787175
  0.12321326]"
122,"Remplacement de TGBT vétuste, Transformateur","[ 2.0088122   2.0940926   0.7977346  ...  1.6164857  -0.8045622
 -0.39671537]"
123,"Eléments du TGBT faiblement consommateur pour éviter une climatisation du local, Armoire électrique","[ 1.140778   -0.91968757 -0.3600996  ...  1.4072287  -1.9811162
 -0.63433295]"
124,"Renouvellement d'air du local du transformateur pour son refroidissement, Transformateur","[ 2.3634927   1.1279973   0.17269962 ... -0.22250253 -0.8707344
 -0.56306756]"
125,"Transformateurs à refroidissement par convection naturelle, Transformateur","[ 3.6032386   1.197185   -0.32303447 ... -0.11556783 -1.9672171
 -0.60469437]"
126,"Placement des équipements pour lesquels la demande en courant est élevée, aussi près que possible de la source d'alimentation, Ajustement production/besoin","[ 2.05316    -0.14850543  0.2909264  ... -0.34164658  0.28290066
  0.5443828 ]"
127,"Nettoyage des traversées et les connexions pour limiter les risques de corrosion ou de rouille, Maintenance","[ 1.9537659   0.40526488  1.0946478  ... -0.37453246 -0.04764263
 -1.0777874 ]"
128,"Détection des points chauds des câbles et des armoires, Armoire électrique","[ 1.381678   -0.27714875  0.18605964 ...  1.4832187  -1.9772904
 -1.4923493 ]"
129,"Nouveaux onduleur en remplacement des anciens onduleurs, Onduleur",[1.2827599  0.7715376  0.7376487  ... 1.1789706  0.3607777  0.17400785]
130,"Vérification l'équilibrage des phases, Gestion et pilotage","[ 0.34667853 -0.3921815  -0.05321862 ... -0.45487115 -0.39426488
 -0.6920746 ]"
131,"Vérification du branchement des systèmes monophasés et triphasés. Le monophasé ne doit pas être branché sur du triphasé, Maintenance","[ 1.1584612   0.63680464 -0.5177421  ...  1.5591879  -0.157093
 -0.8863151 ]"
132,"Maintenance annuelle des équipement électrique et du transformateur, Maintenance","[ 1.8859686   1.768755    0.43672416 ...  0.96611935 -2.0759559
  0.31111604]"
133,"Jeux de barres serrés., Armoire électrique","[ 0.49763992  0.35810974 -0.97692835 ...  0.97456247 -0.3965006
  0.5416183 ]"
134,"Détection des surcharges, Ajustement production/besoin","[ 2.0612223  -0.61098874  0.24161181 ... -0.04872213  0.77828187
  0.54650533]"
135,"Maintenance du transformateur, Transformateur","[ 2.9644246   1.9358016  -0.5468815  ...  0.8850456  -1.1020018
 -0.46448788]"
136,"Arrêt des équipements quand ils ne sont pas nécessaires, Régulation","[ 0.02040405 -0.22723988  0.00821301 ... -0.66617596 -1.8479557
 -1.068129  ]"
137,"Mainten en ligne les transformateurs fonctionnant à une charge de plus de 40 à 50 % de la puissance nominale, Transformateur","[ 3.5290327   0.51704806 -1.3757447  ...  0.03427756 -0.16888851
  0.37449524]"
138,"Diminution de la tension de court circuit du transformateur, Transformateur","[ 0.945647    0.66471475  0.12916705 ... -0.14110059  0.51579446
  0.468958  ]"
139,"Amélioration du facteur de puissance, Gestion et pilotage","[ 0.10126573  0.35944772  0.6700209  ...  0.9081786   0.19895472
 -1.5087332 ]"
140,"Décalage des appels de puissance, Ajustement production/besoin","[-0.4279946  -1.2499541  -0.12060831 ...  0.11656679  0.54980224
  0.013312  ]"
141,"Effacement des creux de tension, Onduleur","[ 0.77225417 -0.13226973  0.53464717 ... -0.09628864 -1.169269
  1.6548481 ]"
142,"Stockage permettant de décaler la consommation, Stockage","[ 2.183777    0.03015098 -0.55721897 ...  0.9864686  -0.53812087
 -0.8524656 ]"
143,"Surpresseur et réseau d'air multi pressions pour répondre aux besoins localisés, Réseau","[ 2.156887   -0.95434344  0.5097934  ...  0.46034354 -0.43312135
  0.3094153 ]"
144,"Vannes d’isolement pour couper l’arrivée d’air comprimé des ateliers non utilisés, Réseau","[ 2.1076546  -0.5008     -0.05985918 ...  0.67057246 -0.5853063
  0.6131094 ]"
145,"Production d'air décentralisée, Gestion et pilotage","[ 2.271979   -0.8336382  -1.0009408  ...  0.9779164  -0.90035033
 -1.7821707 ]"
146,"Démarrage des compresseurs en fonction du besoin, Régulation","[ 2.1245246  -0.3482968  -0.91159666 ... -0.26384586 -0.68151176
 -0.18571322]"
147,"Amélioration du refroidissement, du séchage et de la filtration, Traitement de l'air","[ 1.5467831   0.24127634  0.27024928 ...  0.3473095  -0.86040956
 -1.0511631 ]"
148,"Optimisation de la régulation, Régulation","[-0.393944   -0.07795502  1.9929816  ... -1.3619887  -0.02172967
 -1.9285529 ]"
149,"Système de régulation élaboré, Régulation","[ 1.0742055  -1.6686604   0.61188054 ... -1.0779877  -1.2840348
 -0.69702035]"
150,"Stockage de l'air comprimé à proximité des utilisations à forte fluctuation, Stockage","[ 1.9892211  -0.04683625 -0.26742947 ... -0.2753114  -1.0193567
  0.97977096]"
151,"Augmentation de la taille des cuves de stockage, Stockage","[ 4.1568174   0.29192352  0.2691708  ...  0.88608897 -0.33746773
 -0.46960226]"
152,"Arrêt des compresseurs quand il n'y a pas de demande d'air, Gestion et pilotage","[ 2.6702087  -0.6482013   0.74856454 ...  0.5377561  -1.2459717
 -1.3176565 ]"
153,"Petit compresseur pour la nuit et les week end, Ajustement production/besoin","[ 2.155791   -1.16106     0.03107671 ...  0.45942798 -0.08602072
 -0.6644598 ]"
154,"Modernisation du compresseur, Compresseur","[ 1.4986095   0.774837   -0.02069739 ...  0.14096376 -0.8754897
 -1.1188418 ]"
155,"Purgeurs automatiques en remplacement de purgeurs manuels, Régulation","[ 2.8549216  -0.02398102  1.4093499  ...  0.28417063  0.31958437
 -0.9769686 ]"
156,"Remplacement des outils pneumatiques par des outils électriques lorsque c'est possible, Soufflette","[ 2.2903326   2.429597    0.94513094 ...  1.052591   -0.5123009
 -1.0686958 ]"
157,"Suppression des soufflettes, Soufflette","[ 0.5152084   1.1051273   0.52593696 ...  0.97680175 -2.0852337
 -1.5255948 ]"
158,"Optimisation de la pression des soufflettes, Soufflette","[ 0.972664    0.8661452   1.3274853  ...  0.67199224 -1.086172
 -1.7438276 ]"
159,"Soufflantes en remplacement de couteaux d'air, Soufflette","[ 1.5319926   0.38952726  0.55917484 ... -0.42914006 -1.427415
 -1.3988686 ]"
160,"Campagne de détection des fuites sur un réseau d’air comprimé, Réseau","[ 3.7470827  -1.4734787   0.21241704 ...  0.82295305 -0.48624197
 -0.44772846]"
161,"Maintenance préventive, Maintenance","[ 0.6101578   2.6821096   1.1488363  ... -0.35184592 -2.04275
  0.33959517]"
162,"Nettoyage et remplacement plus fréquents des filtres, Filtre","[ 0.8720362   1.6849862   2.4378974  ...  1.4961082   0.04802772
 -0.8308598 ]"
163,"Réduction des pertes de charge, Réseau","[ 1.9057319   0.73928064  0.5045234  ... -0.5580722  -1.6042631
  0.5446679 ]"
164,"Vérification des purges de condensats, Purgeurs et condensats","[ 2.598071   -1.6739506   0.83903927 ... -0.35524264 -1.0221207
  0.6183895 ]"
165,"Purgeurs de condensats sans pertes d'air, Purgeurs et condensats",[ 4.196438  -2.4786453  1.9587611 ... -0.5068593 -1.0758066  0.7901966]
167,"Participation du personnel dans la recherche de fuite, Maintenance","[ 2.9701116   0.18462276  0.07414864 ... -0.23823124 -1.220694
 -0.3427782 ]"
168,"Filtres à faible perte de charge, Filtre","[ 0.41723448  0.20207183  2.8357124  ...  0.20469761 -1.3744466
  0.15636142]"
169,"Placement des filtres en parallèle lors de l'augmentation de la capacité de filtrage, Filtre","[ 0.11361606  1.402291    2.0295303  ...  1.0192629  -0.8013541
 -0.48984274]"
170,"Diminution de la pression le week end, Régulation","[ 0.5702421  -0.27376762  0.74900866 ... -0.93921226 -0.8094422
 -0.257767  ]"
171,"Aspiration des compresseurs là où l'air est le plus frais, Compresseur","[ 1.0494442   0.02360959  0.0359452  ... -0.48513135 -1.0416343
 -0.77292824]"
172,"Filtration et séchage au minimum requis, Traitement de l'air","[ 2.0849307  -0.78473824 -0.28449062 ...  0.49394622 -1.1732327
 -0.9275332 ]"
174,"Ajustement du degré de séchage en fonction de la température extérieure, Traitement de l'air","[ 0.28557062  0.5942081   1.3375984  ...  0.42550516 -0.87446153
 -1.0847485 ]"
176,"Récupération de la chaleur des compresseurs pour production d'eau chaude, Récupération de chaleur",[ 4.544885  -1.4389135  1.3247088 ...  0.5236201 -1.1480489 -0.6156278]
178,"Récupération d'énergie sur compresseur pour regénérer le sécheur à absorption, Récupération de chaleur","[ 3.8737733  -0.15078932  2.2586696  ...  0.10891139  0.14324273
 -1.4096344 ]"
179,"Optimisation du dimensionnement des tuyauteries, Réseau","[ 1.759727    0.66497093  1.1308442  ...  0.89899427 -0.9099758
 -0.43092847]"
180,"Diminution des longueurs de tuyauterie, Réseau","[-0.08274436  1.3192788  -0.39998874 ...  0.37176815 -0.94163686
  0.29259324]"
181,"Utilisation de turbines à contre pression à la place des soupapes de réduction de pression, Vanne","[ 2.3462176   1.4542098  -0.24162792 ...  0.9947792  -1.0719655
 -0.2868314 ]"
182,"Isolation des canalisations vapeur non isolées, Réseau",[ 1.7914157 -0.647191   0.792084  ...  1.6186105 -2.805894   1.0236274]
183,"Isolation des canalisations vapeur non utilisées, Réseau",[ 2.2152479 -0.7429258  1.0017055 ...  1.7424701 -2.06419    1.6810542]
184,"Utilisation de vapeur au minimum nécessaire, Gestion et pilotage","[ 1.6827842  -0.6438774   0.01322829 ...  1.5456039  -0.28864425
 -0.43319604]"
185,"Compteurs pour les débits de vapeur et les débits de condensats, Gestion et pilotage","[ 3.5559714  -1.6340884   0.2876938  ...  0.00520958 -1.0216715
  0.06536763]"
186,"Dépressurisation du condensat, Condensat","[ 2.8899288  -1.7953829   1.8800675  ... -0.56056976 -2.2720687
  1.0876969 ]"
187,"Arrêt des chaudières vapeur lorsqu'elles ne sont pas nécessaires, Régulation","[ 2.3551242  -1.0769236  -0.13737598 ... -0.5210822  -2.2261956
 -1.0440112 ]"
188,"Installation d'un registre d'isolement des gaz de combustion ( coupe-tirage ) des chaudières vapeur, Fumées","[ 2.5314004   1.0383083   0.33237854 ...  1.5130856  -1.3515222
  0.44602612]"
189,"Minimisation des pertes dues aux cycles courts des chaudières vapeur, Régulation","[ 2.3487337   0.02938527  0.5031816  ... -0.334647   -1.3304571
 -1.3787452 ]"
191,"Programme d'inspection et de réparation des purgeurs, Purgeur","[ 2.0135682  -0.18081884  0.8253749  ...  0.9480943  -1.0006888
  0.21821897]"
192,"Remplacement des purgeurs défaillants bloqués en position ouverte ou fermé, Purgeur","[ 1.3080631   0.58604705  0.9716031  ...  0.3309169  -0.94823277
  0.6195825 ]"
